trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
26,0,26,0,143.23123029997805,,,,,,,,,143.21482699998887,143.23123029997805,146.21466099994723,148.21464589994866,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
27,0,27,0,148.23124599998118,,,,,,,,,148.2148418999859,148.23124599998118,151.21467159996973,153.21450459997868,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
28,0,28,0,153.23109369998565,,,,,,,,,153.21470049995696,153.23109369998565,156.2145660999813,158.21445599995786,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
29,0,29,0,158.23110789997736,,,,,,,,,158.21464909997303,158.23110789997736,161.21461359999375,163.21448739996413,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
30,0,30,0,163.23105000000214,,,,,,,,,163.2147099999711,163.23105000000214,166.214596899983,168.214463399956,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
31,0,31,0,168.23122159997,,,,,,,,,168.2146700999583,168.23122159997,171.21486459998414,173.21445919998223,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
32,0,32,0,173.23114359995816,,,,,,,,,173.21465169999283,173.23114359995816,176.21457889996236,178.21448349999264,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
33,0,33,0,178.23119279998355,,,,,,,,,178.2146920999512,178.23119279998355,181.2144726999686,183.21444829995744,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
34,0,34,0,183.23107869998785,,,,,,,,,183.21463869995205,183.23107869998785,186.2147363999975,188.21460479998495,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
35,0,35,0,188.23131689999718,,,,,,,,,188.21483059995808,188.23131689999718,191.21484819997568,193.21431069995742,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
36,0,36,0,193.2310166999814,,,,,,,,,193.2145065999939,193.2310166999814,196.21441409998806,198.2143226999906,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
37,0,37,0,198.2309527999605,,,,,,,,,198.21451139997225,198.2309527999605,201.21437349996995,203.2143285999773,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
38,0,38,0,203.23102730000392,,,,,,,,,203.21454339998309,203.23102730000392,206.21443609998096,208.21442269999534,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
39,0,39,0,208.23113849997753,,,,,,,,,208.21462389995577,208.23113849997753,211.21438779996242,213.21428949997062,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
40,0,40,0,213.23108119994868,,,,,,,,,213.21453549998114,213.23108119994868,216.21425479999743,218.21425969997654,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
41,0,41,0,218.2309411999886,,,,,,,,,218.21445249998942,218.2309411999886,221.21430729998974,223.21424800000386,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
42,0,42,0,223.23082439997233,,,,,,,,,223.21444119996158,223.23082439997233,226.21428119996563,228.21421489998465,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
43,0,43,0,228.23080289998325,,,,,,,,,228.21441099996446,228.23080289998325,231.21426089998567,233.21420449996367,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
44,0,44,0,233.23089049995178,,,,,,,,,233.21441109996522,233.23089049995178,236.2144769000006,238.21438169997418,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
45,0,45,0,238.23099359998014,,,,,,,,,238.2145840000012,238.23099359998014,241.21417329995893,243.214134299953,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
46,0,46,0,243.23073199996725,,,,,,,,,243.2143404999515,243.23073199996725,246.21418299997458,248.21410359995207,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
47,0,47,0,248.23070309998002,,,,,,,,,248.21429219999118,248.23070309998002,251.21454189997166,253.21409209998092,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
48,0,48,0,253.23077549994923,,,,,,,,,253.21428139996715,253.23077549994923,256.21406410000054,258.21407339995494,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
49,0,49,0,258.23070099996403,,,,,,,,,258.21426539996173,258.23070099996403,261.2142198999645,263.21439499995904,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
50,0,50,0,263.2312376999762,,,,,,,,,263.214617599966,263.2312376999762,266.21414579998236,268.21398459997727,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
51,0,51,0,268.23060029995395,,,,,,,,,268.2141904999735,268.23060029995395,271.21412379998947,273.21392700000433,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
52,0,52,0,273.23061119997874,,,,,,,,,273.2141386999865,273.23061119997874,276.2141194999567,278.21396319998894,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
53,0,53,0,278.2305274999817,,,,,,,,,278.21416269999463,278.2305274999817,281.21410339995055,283.2139184999978,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
54,0,54,0,283.23051599995233,,,,,,,,,283.2141137999715,283.23051599995233,286.2141088999924,288.21386279998114,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
55,0,55,0,288.23050199996214,,,,,,,,,288.21406999998726,288.23050199996214,291.2141133999685,293.21387399995,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
56,0,56,0,293.2304449999938,,,,,,,,,293.21406229998684,293.2304449999938,296.21412019996205,298.21385040000314,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
57,0,57,0,298.2304784999578,,,,,,,,,298.2140454999753,298.2304784999578,301.21410619997187,303.21393549995264,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
58,0,58,0,303.23051029996714,,,,,,,,,303.214148799947,303.23051029996714,306.21405299997423,308.21382779994747,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
59,0,59,0,308.23045829997864,,,,,,,,,308.21401619998505,308.23045829997864,311.21401719999267,313.2138067999622,FOV2,GS10,01,False,2024-08-02_17h24.45.784,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 17h25.00.089635 -0400,
