trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
9,0,9,0,73.64870729995891,,,,,,,,,73.63224779994925,73.64870729995891,76.63209249998908,78.6320520999725,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
10,0,10,0,78.64870019996306,,,,,,,,,78.63224899995839,78.64870019996306,81.63198229996487,83.63204469997436,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
11,0,11,0,83.64870119997067,,,,,,,,,83.63223819999257,83.64870119997067,86.63212809996912,88.63194819999626,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
12,0,12,0,88.64862939994782,,,,,,,,,88.63215219997801,88.64862939994782,91.6320859999978,93.6319296999718,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
13,0,13,0,93.64854909997666,,,,,,,,,93.63212739996379,93.64854909997666,96.63208449998638,98.63193629996385,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
14,0,14,0,98.64858899998944,,,,,,,,,98.63212259998545,98.64858899998944,101.63214889995288,103.63190129998839,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
15,0,15,0,103.64852689998224,,,,,,,,,103.6320965999621,103.64852689998224,106.63206629996421,108.63212379999459,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
16,0,16,0,108.64850249997107,,,,,,,,,108.6323120999732,108.64850249997107,111.63203519996023,113.63185249996604,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
17,0,17,0,113.64849589997903,,,,,,,,,113.63204569998197,113.64849589997903,116.63201919995481,118.6318877999438,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
18,0,18,0,118.64846209995449,,,,,,,,,118.6320794999483,118.64846209995449,121.63203659997089,123.63180969998939,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
19,0,19,0,123.64841169997817,,,,,,,,,123.63199379999423,123.64841169997817,126.63195669994457,128.63191699999152,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
20,0,20,0,128.64868079998996,,,,,,,,,128.6321793999523,128.64868079998996,131.63193249999313,133.63182839995716,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
21,0,21,0,133.64842759998282,,,,,,,,,133.63202459999593,133.64842759998282,136.631906399969,138.63177639996866,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
22,0,22,0,138.64837519999128,,,,,,,,,138.63196299999254,138.64837519999128,141.63187709997874,143.63172849995317,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
23,0,23,0,143.64836489997106,,,,,,,,,143.63190999999642,143.64836489997106,146.63188749999972,148.6316880999948,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
24,0,24,0,148.6483805999742,,,,,,,,,148.6318877999438,148.6483805999742,151.63186289998703,153.63180869998178,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
25,0,25,0,153.64832799998112,,,,,,,,,153.63199119997444,153.64832799998112,156.63187709997874,158.63169049995486,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
26,0,26,0,158.64829549996648,,,,,,,,,158.6318797999993,158.64829549996648,161.6318264999427,163.63161059998674,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
27,0,27,0,163.648268799996,,,,,,,,,163.63180789997568,163.648268799996,166.63241289998405,168.6326882999856,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
28,0,28,0,168.64830429997528,,,,,,,,,168.6328768999665,168.64830429997528,171.63347729999805,173.6320706999977,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
29,0,29,0,173.64822749997256,,,,,,,,,173.63227049994748,173.64822749997256,176.6331164999865,178.63223589997506,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
30,0,30,0,178.64926079998259,,,,,,,,,178.63242679997347,178.64926079998259,181.63168969994877,183.63156479998725,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
31,0,31,0,183.64905359997647,,,,,,,,,183.63175319996662,183.64905359997647,186.631689599948,188.63298409996787,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
32,0,32,0,188.6494498999673,,,,,,,,,188.6332142999745,188.6494498999673,191.6316414999892,193.63308869994944,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
33,0,33,0,193.64810099999886,,,,,,,,,193.63331299996935,193.64810099999886,196.63188869995065,198.63149899995187,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
34,0,34,0,198.64807299996028,,,,,,,,,198.63169519999065,198.64807299996028,201.63158959994325,203.6313858999638,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
35,0,35,0,203.65004449995467,,,,,,,,,203.63158039998962,203.65004449995467,206.63159909995738,208.63134999998147,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
36,0,36,0,208.64802979998058,,,,,,,,,208.63154959998792,208.64802979998058,211.63174709997838,213.63127889996395,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
37,0,37,0,213.64817029994447,,,,,,,,,213.63150479999604,213.64817029994447,216.63175799994497,218.63135539996438,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
38,0,38,0,218.64793189999182,,,,,,,,,218.63156759995036,218.64793189999182,221.63202979997732,223.6313550999621,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
39,0,39,0,223.64810829999624,,,,,,,,,223.63156109995907,223.64810829999624,226.63232099998277,228.63132669997867,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
40,0,40,0,228.6479171999963,,,,,,,,,228.63151899998775,228.6479171999963,231.63265449996106,233.63134469999932,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
41,0,41,0,233.64803689997643,,,,,,,,,233.63152589998208,233.64803689997643,236.63296529999934,238.63134539994644,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
42,0,42,0,238.647866699961,,,,,,,,,238.6315462999628,238.647866699961,241.63318509998498,243.6314590999973,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
43,0,43,0,243.64827469998272,,,,,,,,,243.6316528999596,243.64827469998272,246.63352069997927,248.63179529999616,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
44,0,44,0,248.64847589994315,,,,,,,,,248.63200409995625,248.64847589994315,251.63381319999462,253.6319969999604,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
45,0,45,0,253.64866339997388,,,,,,,,,253.6321829999797,253.64866339997388,256.6340905999532,258.6322818999761,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
46,0,46,0,258.64763969997875,,,,,,,,,258.6324761999422,258.64763969997875,261.63151149998885,263.6311573999701,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
47,0,47,0,263.6477528999676,,,,,,,,,263.6313472999609,263.6477528999676,266.63137559994357,268.63099149998743,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
48,0,48,0,268.647589399945,,,,,,,,,268.6311788999592,268.647589399945,271.6313469999586,273.6310422999668,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
49,0,49,0,273.6477903999621,,,,,,,,,273.6312264999724,273.6477903999621,276.6311640999629,278.6310099999537,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
50,0,50,0,278.6475701999734,,,,,,,,,278.63120329997037,278.6475701999734,281.6310174999526,283.6308272999595,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
51,0,51,0,283.64755819999846,,,,,,,,,283.63102429994615,283.64755819999846,286.63130399998045,288.6310763999936,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
52,0,52,0,288.6480441999738,,,,,,,,,288.63126229995396,288.6480441999738,291.63100080000004,293.63076089997776,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
53,0,53,0,293.6480159999919,,,,,,,,,293.6309581999667,293.6480159999919,296.6309099999489,298.631460399949,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
54,0,54,0,298.6475601999555,,,,,,,,,298.631648199982,298.6475601999555,301.6311563999625,303.6308093999978,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
55,0,55,0,303.6474807999912,,,,,,,,,303.63099839998176,303.6474807999912,306.6311178999604,308.6309281999711,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
56,0,56,0,308.64787049998995,,,,,,,,,308.63112339994404,308.64787049998995,311.63096089998726,313.6308083999902,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
57,0,57,0,313.647452199948,,,,,,,,,313.6310000999947,313.647452199948,316.63072859996464,318.6309009999968,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
58,0,58,0,318.647529299953,,,,,,,,,318.63110859994777,318.647529299953,321.63081059994875,323.63124809996225,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
59,0,59,0,323.64783059997717,,,,,,,,,323.63144319999265,323.64783059997717,326.6307581999572,328.6306764999754,FOV1,GS13,01,False,2024-08-02_18h51.28.511,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 18h51.47.707434 -0400,
