trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.09736989997327328,0.09957479999866337,0.09957479999866337,6.3947808999801055,space,6.291098500019871,None,,,,,,,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
0,0,0,0,6.438047299976461,,,,,,,,,6.4361372999846935,6.438047299976461,9.44225889997324,11.425605500000529,11.425605500000529,11.409539900021628,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
1,0,1,0,11.425605500000529,,,,,,,,,11.409716899972409,11.442288600024767,14.442480100027751,16.42593399999896,16.42593399999896,16.41178329999093,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
2,0,2,0,16.42593399999896,,,,,,,,,16.41195909999078,16.444477599987295,19.442893899977207,21.425920000008773,21.425920000008773,21.40973810001742,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
3,0,3,0,21.425920000008773,,,,,,,,,21.409913400013465,21.442456100019626,24.442633100028615,26.42576509999344,26.42576509999344,26.409338400000706,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
4,0,4,0,26.42576509999344,,,,,,,,,26.409522200003266,26.44255759997759,29.442609200021252,31.42570219998015,31.42570219998015,31.40961089998018,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
5,0,5,0,31.42570219998015,,,,,,,,,31.40980760002276,31.4425981999957,34.44266040000366,36.426131499989424,36.426131499989424,36.40926889999537,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
6,0,6,0,36.426131499989424,,,,,,,,,36.40944800002035,36.442434999975376,39.442811299988534,41.425682300003245,41.425682300003245,41.40921349998098,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
7,0,7,0,41.425682300003245,,,,,,,,,41.409408600011375,41.442380300024524,44.443108599982224,46.42564059997676,46.42564059997676,46.40926019998733,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
8,0,8,0,46.42564059997676,,,,,,,,,46.40946250001434,46.44230549997883,49.44341519998852,51.4256034999853,51.4256034999853,51.40981769998325,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
9,0,9,0,51.4256034999853,,,,,,,,,51.41000899998471,51.442413399985526,54.44366789999185,56.42558729997836,56.42558729997836,56.40914529998554,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
10,0,10,0,56.42558729997836,,,,,,,,,56.40933120000409,56.44226450001588,59.443910599977244,61.42595140001504,61.42595140001504,61.41002710000612,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
11,0,11,0,61.42595140001504,,,,,,,,,61.41023949999362,61.442554600012954,64.44422790000681,66.4262140999781,66.4262140999781,66.41008369997144,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
12,0,12,0,66.4262140999781,,,,,,,,,66.41026919998694,66.44281199999386,69.44450440001674,71.42649550002534,71.42649550002534,71.40894649998518,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
13,0,13,0,71.42649550002534,,,,,,,,,71.40913450001972,71.44315339997411,74.44261049997294,76.42551480000839,76.42551480000839,76.40891260001808,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
14,0,14,0,76.42551480000839,,,,,,,,,76.40910240000812,76.44215660000918,79.44225770002231,81.42540000000736,81.42540000000736,81.40897069999482,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
15,0,15,0,81.42540000000736,,,,,,,,,81.40915269998368,81.44204930000706,84.44220759999007,86.42528119997587,86.42528119997587,86.40935119998176,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
16,0,16,0,86.42528119997587,,,,,,,,,86.40953750000335,86.44195110001601,89.4425092000165,91.42528730002232,91.42528730002232,91.4088290000218,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
17,0,17,0,91.42528730002232,,,,,,,,,91.40902080002706,91.44200290000299,94.44236500002444,96.42530359997181,96.42530359997181,96.40882469998905,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
18,0,18,0,96.42530359997181,,,,,,,,,96.40902309998637,96.44209740002407,99.44211860001087,101.42526430002181,101.42526430002181,101.40891120000742,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
19,0,19,0,101.42526430002181,,,,,,,,,101.40911429998232,101.44203769997694,104.44233400002122,106.42533930001082,106.42533930001082,106.40885780000826,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
20,0,20,0,106.42533930001082,,,,,,,,,106.40905040001962,106.44204619998345,109.44214870000724,111.42529629997443,111.42529629997443,111.40876889997162,FOV2,GS16,01,False,2024-08-03_19h11.07.530,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h11.37.251584 -0400,
