trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.06960940000135452,0.07342560001416132,0.07342560001416132,8.800067200034391,space,8.72301969997352,None,,,,,,,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
0,0,0,0,8.856078000040725,,,,,,,,,8.851891900005285,8.856078000040725,11.86420970002655,13.847546700038947,13.847546700038947,13.831462900037877,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
1,0,1,0,13.847546700038947,,,,,,,,,13.831639800046105,13.864156200026628,16.864669800037518,18.847826900018845,18.847826900018845,18.831424200034235,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
2,0,2,0,18.847826900018845,,,,,,,,,18.83161100000143,18.864494700042997,21.864551300008316,23.84779140003957,23.84779140003957,23.831406400015112,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
3,0,3,0,23.84779140003957,,,,,,,,,23.831595900002867,23.864434300048742,26.864656699995976,28.8478873000131,28.8478873000131,28.831366800004616,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
4,0,4,0,28.8478873000131,,,,,,,,,28.831561900035013,28.864475800015498,31.86445170000661,33.847756600007415,33.847756600007415,33.83129679999547,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
5,0,5,0,33.847756600007415,,,,,,,,,33.831510000047274,33.86438750004163,36.86467400001129,38.847749900014605,38.847749900014605,38.83125630003633,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
6,0,6,0,38.847749900014605,,,,,,,,,38.83146790001774,38.86440380004933,41.86459010001272,43.847801099997014,43.847801099997014,43.83161049999762,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
7,0,7,0,43.847801099997014,,,,,,,,,43.831807300040964,43.86437640001532,46.86451099999249,48.847663399996236,48.847663399996236,48.83124540001154,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
8,0,8,0,48.847663399996236,,,,,,,,,48.83143530000234,48.86436440004036,51.86449540004833,53.847629700030666,53.847629700030666,53.831520100007765,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
9,0,9,0,53.847629700030666,,,,,,,,,53.83169600000838,53.86430920002749,56.86448109999765,58.847646600042935,58.847646600042935,58.831886400002986,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
10,0,10,0,58.847646600042935,,,,,,,,,58.83207770000445,58.86434460000601,61.864491200016346,63.84763800003566,63.84763800003566,63.83152530004736,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
11,0,11,0,63.84763800003566,,,,,,,,,63.83171630004654,63.864300000015646,66.86446060001617,68.84758320002584,68.84758320002584,68.83149010001216,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
12,0,12,0,68.84758320002584,,,,,,,,,68.83166730002267,68.86422059999313,71.86445630004164,73.8475168000441,73.8475168000441,73.83152500004508,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
13,0,13,0,73.8475168000441,,,,,,,,,73.83170460001566,73.86424120003358,76.86442200001329,78.84752660000231,78.84752660000231,78.83148220001021,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
14,0,14,0,78.84752660000231,,,,,,,,,78.83165730000474,78.86419660004321,81.86438780004391,83.84762050001882,83.84762050001882,83.83109799999511,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
15,0,15,0,83.84762050001882,,,,,,,,,83.83129330002703,83.8641598999966,86.86436360003427,88.84749450004892,88.84749450004892,88.83107040001778,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
16,0,16,0,88.84749450004892,,,,,,,,,88.83124570001382,88.86411580001004,91.8643974000006,93.84747730003437,93.84747730003437,93.83125790004851,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
17,0,17,0,93.84747730003437,,,,,,,,,93.83143340004608,93.8641493000323,96.86474160000216,98.84793190000346,98.84793190000346,98.83111270004883,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
18,0,18,0,98.84793190000346,,,,,,,,,98.83129240002017,98.86411330004921,101.86449740000535,103.84742740000365,103.84742740000365,103.83103000000119,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
19,0,19,0,103.84742740000365,,,,,,,,,103.83122390002245,103.86407750000944,106.8642797000357,108.84740520000923,108.84740520000923,108.83091940003214,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
20,0,20,0,108.84740520000923,,,,,,,,,108.83109340001829,108.86420840001665,111.86423760000616,113.84731720003765,113.84731720003765,113.83124460000545,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
21,0,21,0,113.84731720003765,,,,,,,,,113.83143060002476,113.864340500033,116.86422200000379,118.84733250003774,118.84733250003774,118.83090630004881,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
22,0,22,0,118.84733250003774,,,,,,,,,118.83109280001372,118.8647159000393,121.86418640002375,123.84723489999305,123.84723489999305,123.83098490000702,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
23,0,23,0,123.84723489999305,,,,,,,,,123.83117240003776,123.86415500001749,126.86414000001969,128.8472657999955,128.8472657999955,128.83083059999626,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
24,0,24,0,128.8472657999955,,,,,,,,,128.83101140003419,128.8639252000139,131.86410460004117,133.84722970001167,133.84722970001167,133.83256589999655,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
25,0,25,0,133.84722970001167,,,,,,,,,133.832746900036,133.86394579999615,136.8641353000421,138.848496599996,138.848496599996,138.83204690000275,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
26,0,26,0,138.848496599996,,,,,,,,,138.8322293999954,138.86387500003912,141.86418950004736,143.84904749999987,143.84904749999987,143.8328134000185,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
27,0,27,0,143.84904749999987,,,,,,,,,143.83300680003595,143.86386230000062,146.86408010002924,148.8472472000285,148.8472472000285,148.83114830002887,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
28,0,28,0,148.8472472000285,,,,,,,,,148.83134470001096,148.86382349999622,151.86415750003653,153.84716530004516,153.84716530004516,153.8311670999974,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
29,0,29,0,153.84716530004516,,,,,,,,,153.8313446000102,153.86381660000188,156.8639533999958,158.84712140000192,158.84712140000192,158.8310535000055,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
30,0,30,0,158.84712140000192,,,,,,,,,158.83122980000917,158.86412179999752,161.8643772000214,163.8472651000484,163.8472651000484,163.83060919999843,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
31,0,31,0,163.8472651000484,,,,,,,,,163.83078390004812,163.86378800001694,166.86412580002798,168.8470713000279,168.8470713000279,168.83095900004264,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
32,0,32,0,168.8470713000279,,,,,,,,,168.8311480000266,168.86370990000432,171.86438510002336,173.8470212999964,173.8470212999964,173.83057610003743,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
33,0,33,0,173.8470212999964,,,,,,,,,173.83076630003052,173.86392329999944,176.86467340000672,178.8470335000311,178.8470335000311,178.83094170002732,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
34,0,34,0,178.8470335000311,,,,,,,,,178.83111990004545,178.86370680003893,181.86498660000507,183.84695000003558,183.84695000003558,183.83053770003607,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
35,0,35,0,183.84695000003558,,,,,,,,,183.83072750002611,183.863625900005,186.86528500000713,188.84731780004222,188.84731780004222,188.83113030000823,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
36,0,36,0,188.84731780004222,,,,,,,,,188.83133440004895,188.8639536999981,191.86561560002156,193.847482400015,193.847482400015,193.83137660002103,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
37,0,37,0,193.847482400015,,,,,,,,,193.8315503000049,193.86413550004363,196.86590259999502,198.84684170002583,198.84684170002583,198.83131420001155,FOV2,GS16,01,False,2024-08-03_18h59.19.803,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 18h59.35.264107 -0400,
