trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.007024999940767884,0.017034899909049273,0.017034899909049273,3.570334899937734,space,3.5452104000141844,None,,,,,,,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
0,0,0,0,3.6106395999668166,,,,,,,,,3.609143799985759,3.6106395999668166,6.616899800021201,8.600623199949041,8.600623199949041,8.584276299923658,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
1,0,1,0,8.600623199949041,,,,,,,,,8.584536999929696,8.618214900023304,11.617505599977449,13.600504199974239,13.600504199974239,13.58652449992951,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
2,0,2,0,13.600504199974239,,,,,,,,,13.58678150002379,13.617193299927749,16.617470299941488,18.600507499999367,18.600507499999367,18.58552389999386,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
3,0,3,0,18.600507499999367,,,,,,,,,18.585778299951926,18.61713539995253,21.617392599931918,23.602524199988693,23.602524199988693,23.586070299963467,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
4,0,4,0,23.602524199988693,,,,,,,,,23.58631229994353,23.61720169999171,26.61730299994815,28.600487799965777,28.600487799965777,28.584401599946432,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
5,0,5,0,28.600487799965777,,,,,,,,,28.584650599979796,28.61714290000964,31.617270199931227,33.60059960000217,33.60059960000217,33.584063899936154,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
6,0,6,0,33.60059960000217,,,,,,,,,33.58432869997341,33.617215499980375,36.61734469991643,38.60061359999236,38.60061359999236,38.584071499994025,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
7,0,7,0,38.60061359999236,,,,,,,,,38.58433869993314,38.617087599937804,41.61757879995275,43.60050279996358,43.60050279996358,43.58403549995273,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
8,0,8,0,43.60050279996358,,,,,,,,,43.584294999949634,43.617116699926555,46.61785409995355,48.600405799923465,48.600405799923465,48.5842021999415,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
9,0,9,0,48.600405799923465,,,,,,,,,48.584469499997795,48.61713719996624,51.61814569996204,53.600226099952124,53.600226099952124,53.58396670001093,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
10,0,10,0,53.600226099952124,,,,,,,,,53.58421349991113,53.61692579998635,56.618366300011985,58.60067329998128,58.60067329998128,58.5838184999302,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
11,0,11,0,58.60067329998128,,,,,,,,,58.58406489994377,58.61698279995471,61.6186753999209,63.600511199911125,63.600511199911125,63.58442540001124,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
12,0,12,0,63.600511199911125,,,,,,,,,63.58467010001186,63.617176099913195,66.61896899994463,68.60077119991183,68.60077119991183,68.58464419993106,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
13,0,13,0,68.60077119991183,,,,,,,,,68.5848968999926,68.61739499995019,71.61931310000364,73.60103329992853,73.60103329992853,73.58469059993513,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
14,0,14,0,73.60103329992853,,,,,,,,,73.5849537999602,73.61777179990895,76.61958179995418,78.60127270000521,78.60127270000521,78.58499629993457,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
15,0,15,0,78.60127270000521,,,,,,,,,78.58524479996413,78.61795460002031,81.61993629997596,83.60010609996971,83.60010609996971,83.58372879994567,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
16,0,16,0,83.60010609996971,,,,,,,,,83.58397589996457,83.61677600000985,86.62023789994419,88.6000064999098,88.6000064999098,88.58366969996132,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
17,0,17,0,88.6000064999098,,,,,,,,,88.58394509996288,88.61678819998633,91.61751469993033,93.59999479993712,93.59999479993712,93.58360529993661,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
18,0,18,0,93.59999479993712,,,,,,,,,93.58384999993723,93.616828899947,96.61712619999889,98.60000580002088,98.60000580002088,98.5835046999855,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
19,0,19,0,98.60000580002088,,,,,,,,,98.58375380001962,98.61672459996771,101.61720179999247,103.599935599952,103.599935599952,103.58396740001626,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
20,0,20,0,103.599935599952,,,,,,,,,103.58421220001765,103.61669329996221,106.616787499981,108.59988709993195,108.59988709993195,108.5838915000204,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
21,0,21,0,108.59988709993195,,,,,,,,,108.58414129994344,108.6167509999359,111.61691159999464,113.59992459998466,113.59992459998466,113.5838381999638,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
22,0,22,0,113.59992459998466,,,,,,,,,113.58407759992406,113.61669689998962,116.61679899995215,118.60021119995508,118.60021119995508,118.58351329993457,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
23,0,23,0,118.60021119995508,,,,,,,,,118.58375629992224,118.61663369997405,121.6167628999101,,,123.61664020002354,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
24,0,24,0,123.63330699992366,,,,,,,,,123.61688879993744,123.63330699992366,126.61685899994336,,,128.61659019999206,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
25,0,25,0,128.63329089991748,,,,,,,,,128.61684319993947,128.63329089991748,131.61670239991508,,,133.61656180000864,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
26,0,26,0,133.63322349998634,,,,,,,,,133.61687419994269,133.63322349998634,136.61667999997735,,,138.6165527999401,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
27,0,27,0,138.63325939991046,,,,,,,,,138.6168527000118,138.63325939991046,141.61670399992727,,,143.6164904999314,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
28,0,28,0,143.63314539997373,,,,,,,,,143.616766299936,143.63314539997373,146.61683269997593,,,148.61650849995203,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
29,0,29,0,148.63316249998752,,,,,,,,,148.6167914000107,148.63316249998752,151.61672129994258,,,153.6164728999138,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
30,0,30,0,153.63331489998382,,,,,,,,,153.61672859999817,153.63331489998382,156.61680859990884,,,158.61662779992912,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
31,0,31,0,158.6330965999514,,,,,,,,,158.61689299996942,158.6330965999514,161.61660700000357,,,163.61645779991522,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
32,0,32,0,163.63308659999166,,,,,,,,,163.6167306000134,163.63308659999166,166.61653699993622,,,168.61638219992165,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
33,0,33,0,168.63305199996103,,,,,,,,,168.61663920001592,168.63305199996103,171.6165429999819,,,173.61631469998974,high,SB04,01,False,2024-08-08_15h57.57.500,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 15h58.08.597058 -0400,
