trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.004855700011830777,0.008982700004708022,0.008982700004708022,12.961488800006919,space,12.939757800020743,None,,,,,,,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
0,0,0,0,13.003478900005575,,,,,,,,,13.001171800016891,13.003478900005575,16.008790599997155,17.99224160000449,17.99224160000449,17.975830300012603,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
1,0,1,0,17.99224160000449,,,,,,,,,17.97602340002777,18.0089139000047,21.009260800026823,22.99243220000062,22.99243220000062,22.976350200013258,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
2,0,2,0,22.99243220000062,,,,,,,,,22.97654230002081,23.00905719998991,26.00926259998232,27.99239969998598,27.99239969998598,27.976795300026424,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
3,0,3,0,27.99239969998598,,,,,,,,,27.976998700003605,28.009075000009034,31.009286599990446,32.9924496000167,32.9924496000167,32.97643069998594,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
4,0,4,0,32.9924496000167,,,,,,,,,32.976616300002206,33.009035099996254,36.0092711999896,37.9923787000007,37.9923787000007,37.976660099986475,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
5,0,5,0,37.9923787000007,,,,,,,,,37.976872199971694,38.00904440000886,41.00915940001141,42.99240240000654,42.99240240000654,42.97620279999683,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
6,0,6,0,42.99240240000654,,,,,,,,,42.97644100000616,43.00903959997231,46.015638199984096,47.99238960002549,47.99238960002549,47.9761431000079,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
7,0,7,0,47.99238960002549,,,,,,,,,47.97633229999337,48.00906459998805,51.00914440001361,52.99236829997972,52.99236829997972,52.97590130002936,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
8,0,8,0,52.99236829997972,,,,,,,,,52.97610379999969,53.00896820001071,56.009153500024695,57.99221509997733,57.99221509997733,57.97616429999471,FOV1,GS17,01,False,2024-08-03_19h44.04.070,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-03 19h44.12.134466 -0400,
