trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.07131670007947832,0.0734766999958083,0.0734766999958083,4.833660100004636,space,4.75735679990612,None,,,,,,,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
0,0,0,0,4.876742499996908,,,,,,,,,4.874178500031121,4.876742499996908,7.881822600029409,9.865051500033587,9.865051500033587,9.848614800022915,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
1,0,1,0,9.865051500033587,,,,,,,,,9.848870099987835,9.881712400005199,12.882261999999173,14.86535440001171,14.86535440001171,14.848920300020836,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
2,0,2,0,14.86535440001171,,,,,,,,,14.849179500015453,14.882078099995852,17.882177200051956,19.865357600036077,19.865357600036077,19.848884899984114,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
3,0,3,0,19.865357600036077,,,,,,,,,19.84914489998482,19.882038700045086,22.88218670000788,24.86530120007228,24.86530120007228,24.84884970006533,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
4,0,4,0,24.86530120007228,,,,,,,,,24.849102500011213,24.881960800033994,27.882210900075734,29.86528949998319,29.86528949998319,29.848860700032674,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
5,0,5,0,29.86528949998319,,,,,,,,,29.84910440002568,29.881959400023334,32.8821869000094,34.86541040008888,34.86541040008888,34.84975749999285,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
6,0,6,0,34.86541040008888,,,,,,,,,34.85001190006733,34.88192760001402,37.88206460000947,39.865230399998836,39.865230399998836,39.84882369998377,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
7,0,7,0,39.865230399998836,,,,,,,,,39.849079800071195,39.88188330002595,42.882050600019284,44.86602329998277,44.86602329998277,44.84939570003189,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
8,0,8,0,44.86602329998277,,,,,,,,,44.849643400055356,44.881879699998535,47.882113500032574,49.86608840001281,49.86608840001281,49.850068900035694,sal,GS15,01,False,2024-08-07_17h24.19.831,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 17h24.28.449341 -0400,
