trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
27,0,27,0,138.19553280004766,,,,,,,,,138.17891790007707,138.19553280004766,141.17858800000977,143.17858860001434,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
28,0,28,0,143.19550849997904,,,,,,,,,143.17888350004796,143.19550849997904,146.1787486000685,148.1786702000536,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
29,0,29,0,148.19591100001708,,,,,,,,,148.1789816999808,148.19591100001708,151.17869159998372,153.1785605000332,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
30,0,30,0,153.19514179998077,,,,,,,,,153.17881519999355,153.19514179998077,156.17876300006174,158.17848620004952,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
31,0,31,0,158.1951442999998,,,,,,,,,158.1787437000312,158.1951442999998,161.1786781999981,163.17864399997052,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
32,0,32,0,163.19508660002612,,,,,,,,,163.17891140002757,163.19508660002612,166.1786570000695,168.18001810007263,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
33,0,33,0,168.195039800019,,,,,,,,,168.18028690002393,168.195039800019,171.1785732000135,173.17851970007177,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
34,0,34,0,173.19515100005083,,,,,,,,,173.1787703000009,173.19515100005083,176.17849080008455,178.17839840007946,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
35,0,35,0,178.19510650006123,,,,,,,,,178.17866179998964,178.19510650006123,181.178848200012,183.17840670002624,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
36,0,36,0,183.1958525000373,,,,,,,,,183.17866570001934,183.1958525000373,186.17876300006174,188.17846880003344,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
37,0,37,0,188.19497940002475,,,,,,,,,188.17873110005166,188.19497940002475,191.17903430003207,193.17845270002726,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
38,0,38,0,193.19498410006054,,,,,,,,,193.1787058999762,193.19498410006054,196.17928869999014,198.17826100008097,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
39,0,39,0,198.19513570005074,,,,,,,,,198.17853550007567,198.19513570005074,201.1796425000066,203.1784671000205,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
40,0,40,0,203.1949816000415,,,,,,,,,203.1787341000745,203.1949816000415,206.17988190008327,208.17845540004782,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
41,0,41,0,208.19501070003025,,,,,,,,,208.17873120005243,208.19501070003025,211.18012949998956,213.17871040001046,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
42,0,42,0,213.1952953999862,,,,,,,,,213.17898019996937,213.1952953999862,216.18047909997404,218.17894660006277,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
43,0,43,0,218.1955679000821,,,,,,,,,218.1792011000216,218.1955679000821,221.1808020999888,223.1792042000452,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
44,0,44,0,223.1958028000081,,,,,,,,,223.17945469997358,223.1958028000081,226.1811170000583,228.17954430007376,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
45,0,45,0,228.19616130006034,,,,,,,,,228.17982610000763,228.19616130006034,231.17860210000072,233.1780529000098,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
46,0,46,0,233.19475350005087,,,,,,,,,233.17831430002116,233.19475350005087,236.17818030004855,238.17802360001951,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
47,0,47,0,238.1947903999826,,,,,,,,,238.1782963000005,238.1947903999826,241.17853170004673,243.1779600000009,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
48,0,48,0,243.19455140002538,,,,,,,,,243.17824420006946,243.19455140002538,246.17837079998571,248.17802280001342,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
49,0,49,0,248.19455790007487,,,,,,,,,248.17832499998622,248.19455790007487,251.17850869998801,253.17830000002868,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
50,0,50,0,253.19448399997782,,,,,,,,,253.1785865999991,253.19448399997782,256.1782599000726,258.1779548000777,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
51,0,51,0,258.1944426000118,,,,,,,,,258.17820900003426,258.1944426000118,261.17807500006165,263.1778769000666,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
52,0,52,0,263.19456850003917,,,,,,,,,263.1781475000316,263.19456850003917,266.1780293000629,268.17799710005056,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
53,0,53,0,268.1946284000296,,,,,,,,,268.1782691000262,268.1946284000296,271.1780149000697,273.1778183999704,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
54,0,54,0,273.1945433000801,,,,,,,,,273.17809850000776,273.1945433000801,276.17798729997594,278.1778749000514,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
55,0,55,0,278.1944825000828,,,,,,,,,278.17813170002773,278.1944825000828,281.17796170001384,283.1777999000624,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
56,0,56,0,283.19448030006606,,,,,,,,,283.17805460002273,283.19448030006606,286.1779470000183,288.1777551000705,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
57,0,57,0,288.194454099983,,,,,,,,,288.1780122000491,288.194454099983,291.17791460000444,293.1779822000535,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
58,0,58,0,293.1944845999824,,,,,,,,,293.17832519998774,293.1944845999824,296.1779038000386,298.1779865999706,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
59,0,59,0,298.19438070000615,,,,,,,,,298.1783030000515,298.19438070000615,301.178090200061,303.1777141999919,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
60,0,60,0,303.19433780002873,,,,,,,,,303.17801110004075,303.19433780002873,306.17800409998745,308.1776790000731,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
61,0,61,0,308.1943353000097,,,,,,,,,308.1779450000031,308.1943353000097,311.17801829997916,313.17762460000813,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
62,0,62,0,313.19433019997086,,,,,,,,,313.1778791000834,313.19433019997086,316.17782610002905,318.1777268999722,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
63,0,63,0,318.1942721999949,,,,,,,,,318.17798240005504,318.1942721999949,321.1777302999981,323.17756380001083,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
64,0,64,0,323.1942445000168,,,,,,,,,323.17784220003523,323.1942445000168,326.17782840004656,328.17753550002817,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
65,0,65,0,328.1942139000166,,,,,,,,,328.17780379997566,328.1942139000166,331.1776967999758,333.1775249000639,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
66,0,66,0,333.19419830001425,,,,,,,,,333.1778100000229,333.19419830001425,336.1778940000804,338.1775241000578,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
67,0,67,0,338.1941428000573,,,,,,,,,338.1778079000069,338.1941428000573,341.17797880002763,343.1775396000594,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
68,0,68,0,343.19410640001297,,,,,,,,,343.1778017000761,343.19410640001297,346.17749859998,348.17753790004645,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
69,0,69,0,348.19411350006703,,,,,,,,,348.1777996000601,348.19411350006703,351.1779563999735,353.17749260005075,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
70,0,70,0,353.1942692999728,,,,,,,,,353.1777570999693,353.1942692999728,356.17944390000775,358.17768219998106,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
71,0,71,0,358.1940310000209,,,,,,,,,358.1779377000639,358.1940310000209,361.1777923000045,363.17739169998094,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
72,0,72,0,363.1940689000767,,,,,,,,,363.1776485000737,363.1940689000767,366.1776981999865,368.1774265000131,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
73,0,73,0,368.1940310000209,,,,,,,,,368.1776833999902,368.1940310000209,371.1774978999747,373.177465600078,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
74,0,74,0,373.1939565000357,,,,,,,,,373.17775060003623,373.1939565000357,376.1784094000468,378.17739399999846,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
75,0,75,0,378.1939576000441,,,,,,,,,378.1776798000792,378.1939576000441,381.1775704000611,383.17737950000446,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
76,0,76,0,383.19394680007827,,,,,,,,,383.17764220002573,383.19394680007827,386.1773836000357,388.1772704999894,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
77,0,77,0,388.19387489999644,,,,,,,,,388.17755060002673,388.19387489999644,391.17766649997793,393.177363099996,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
78,0,78,0,393.1939747000579,,,,,,,,,393.1776375999907,393.1939747000579,396.17738470004406,398.1772214000812,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
79,0,79,0,398.1939026999753,,,,,,,,,398.1774825999746,398.1939026999753,401.17738060001284,403.17723130004015,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
80,0,80,0,403.19403320003767,,,,,,,,,403.17754820000846,403.19403320003767,406.17745920002926,408.17721990006976,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
81,0,81,0,408.1938223000616,,,,,,,,,408.17748050007503,408.1938223000616,411.1773388000438,413.1773157999851,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
82,0,82,0,413.1937703000149,,,,,,,,,413.1775828000391,413.1937703000149,416.17735730006825,418.1771536000306,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
83,0,83,0,418.1937486000825,,,,,,,,,418.1774195000762,418.1937486000825,421.178138300078,423.17714070004877,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
84,0,84,0,423.1938726999797,,,,,,,,,423.1773923999863,423.1938726999797,426.17750630003866,428.17711920000147,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
85,0,85,0,428.19371350004803,,,,,,,,,428.1774032000685,428.19371350004803,431.1773378000362,433.1770733000012,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
86,0,86,0,433.1936734999763,,,,,,,,,433.17732760007493,433.1936734999763,436.17718710005283,438.1770219000755,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
87,0,87,0,438.19416730001103,,,,,,,,,438.17733920004684,438.19416730001103,441.1771619999781,443.1776554000098,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
88,0,88,0,443.1936917999992,,,,,,,,,443.1779223000631,443.1936917999992,446.1771114000585,448.17699269996956,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
89,0,89,0,448.19470460002776,,,,,,,,,448.17726160003804,448.19470460002776,451.1771086000372,453.1769412000431,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
90,0,90,0,453.19474840001203,,,,,,,,,453.1772225999739,453.19474840001203,456.17704270000104,458.176904699998,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
91,0,91,0,458.194785800064,,,,,,,,,458.1771872000536,458.194785800064,461.17713970004115,463.1769188999897,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
92,0,92,0,463.19351220002864,,,,,,,,,463.177169600036,463.19351220002864,466.1773148999782,468.1768780000275,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
93,0,93,0,468.19349950004835,,,,,,,,,468.1771522000199,468.19349950004835,471.17704760003835,473.1770544999745,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
94,0,94,0,473.1934564000694,,,,,,,,,473.1773482999997,473.1934564000694,476.1770819000667,478.17686930007767,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
95,0,95,0,478.1934431999689,,,,,,,,,478.17713089997414,478.1934431999689,481.1772409999976,483.1768711999757,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
96,0,96,0,483.1934962000232,,,,,,,,,483.17716070008464,483.1934962000232,486.1774117000168,488.1768814000534,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
97,0,97,0,488.19352790003177,,,,,,,,,488.1771478999872,488.19352790003177,491.17771279998124,493.1768242000835,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
98,0,98,0,493.19358850002754,,,,,,,,,493.17710560001433,493.19358850002754,496.1780181999784,498.17676369997207,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
99,0,99,0,498.19329640001524,,,,,,,,,498.17702120007016,498.19329640001524,501.1782144000754,503.1767900000559,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
100,0,100,0,503.19339500006754,,,,,,,,,503.1770475000376,503.19339500006754,506.1784934999887,508.17707840004005,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
101,0,101,0,508.1936502000317,,,,,,,,,508.17733039997984,508.1936502000317,511.178848200012,513.1774251000024,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
102,0,102,0,513.1939238000195,,,,,,,,,513.1777208000422,513.1939238000195,516.1791346999817,518.1776323000668,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
103,0,103,0,518.1942105999915,,,,,,,,,518.1779153000098,518.1942105999915,521.1794302000199,523.1779038000386,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
104,0,104,0,523.1944776000455,,,,,,,,,523.1781629000325,523.1944776000455,526.1769687000196,528.1766347000375,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
