trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.07070879999082536,0.07298349996563047,0.07298349996563047,6.766465699998662,space,6.659683700068854,None,,,,,,,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
0,0,0,0,7.3422710000304505,,,,,,,,,7.339985999977216,7.3422710000304505,10.338880899944343,12.339214000036009,12.339214000036009,12.322553999954835,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
1,0,1,0,12.339214000036009,,,,,,,,,12.322810900048353,12.339214000036009,15.33944390004035,17.339290300034918,17.339290300034918,17.322813299950212,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
2,0,2,0,17.339290300034918,,,,,,,,,17.32306730002165,17.339290300034918,20.339391299989074,22.33924390003085,22.33924390003085,22.323127100011334,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
3,0,3,0,22.33924390003085,,,,,,,,,22.323391000041738,22.33924390003085,25.339465699973516,27.33925870002713,27.33925870002713,27.322839500033297,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
4,0,4,0,27.33925870002713,,,,,,,,,27.323093899991363,27.33925870002713,30.33938160003163,32.339223099988885,32.339223099988885,32.32311730005313,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
5,0,5,0,32.339223099988885,,,,,,,,,32.323377699940465,32.339223099988885,35.339325099950656,37.33915779995732,37.33915779995732,37.323046699981205,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
6,0,6,0,37.33915779995732,,,,,,,,,37.32329740002751,37.33915779995732,40.339260400040075,42.33914789999835,42.33914789999835,42.32305769994855,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
7,0,7,0,42.33914789999835,,,,,,,,,42.32329830003437,42.33914789999835,45.339229900040664,47.33909439994022,47.33909439994022,47.3231722000055,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
8,0,8,0,47.33909439994022,,,,,,,,,47.32342889998108,47.33909439994022,50.339246300049126,52.339158199960366,52.339158199960366,52.32311200001277,low,SB03,01,False,2024-08-06_14h02.41.677,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 14h02.56.131552 -0400,
