trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
15,0,15,0,81.56634460005444,,,,,,,,,81.54992830008268,81.56634460005444,84.54964560002554,86.54958450002596,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
16,0,16,0,86.56626480002888,,,,,,,,,86.54989570006728,86.56626480002888,89.5513215000974,91.54956920002587,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
17,0,17,0,91.56619410007261,,,,,,,,,91.54985840001609,91.56619410007261,94.5498020000523,96.54951070004608,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
18,0,18,0,96.56616720010061,,,,,,,,,96.54977330006659,96.56616720010061,99.54964590002783,101.5497236000374,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
19,0,19,0,101.56611880008131,,,,,,,,,101.55021660006605,101.56611880008131,104.54974879999645,106.54964119999204,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
20,0,20,0,106.56612930004485,,,,,,,,,106.54995030001737,106.56612930004485,109.54982620000374,111.5495355000021,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
21,0,21,0,111.56615560001228,,,,,,,,,111.54981029999908,111.56615560001228,114.5499091000529,116.54946140001994,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
22,0,22,0,116.56610830000136,,,,,,,,,116.54972350003663,116.56610830000136,119.549560100073,121.549545600079,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
23,0,23,0,121.56745640002191,,,,,,,,,121.54981210001279,121.56745640002191,124.55012740008533,126.54962920001708,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
24,0,24,0,126.56630170007702,,,,,,,,,126.54991020006128,126.56630170007702,129.5505150000099,131.54939360008575,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
25,0,25,0,131.56599820009433,,,,,,,,,131.54966520005837,131.56599820009433,134.5495038999943,136.54938640003093,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
26,0,26,0,136.5664303000085,,,,,,,,,136.54965260007884,136.5664303000085,139.5508581000613,141.5493580000475,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
27,0,27,0,141.56590600009076,,,,,,,,,141.54961810004897,141.56590600009076,144.55029859999195,146.54964820004534,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
28,0,28,0,146.5680991000263,,,,,,,,,146.54992680007126,146.5680991000263,149.55183360003866,151.5493083000183,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
29,0,29,0,151.56592130009085,,,,,,,,,151.5496095000999,151.56592130009085,154.55201760004275,156.54922030004673,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
30,0,30,0,156.5664834000636,,,,,,,,,156.54948160005733,156.5664834000636,159.55003500008024,161.54953150008805,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
31,0,31,0,161.5677377000684,,,,,,,,,161.54980480007362,161.5677377000684,164.55259460001253,166.5526754000457,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
32,0,32,0,166.56692730006762,,,,,,,,,166.55293820006773,166.56692730006762,169.55045750003774,171.54968490009196,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
33,0,33,0,171.56594920007046,,,,,,,,,171.54994470009115,171.56594920007046,174.55306589999236,176.55222250008956,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
34,0,34,0,176.56626820005476,,,,,,,,,176.5525274000829,176.56626820005476,179.5574171000626,181.549794999999,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
35,0,35,0,181.5691012000898,,,,,,,,,181.55008080007974,181.5691012000898,184.55273070000112,186.55019880004693,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
36,0,36,0,186.56572420010343,,,,,,,,,186.55050280003343,186.56572420010343,189.55384320009034,191.55147210008,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
37,0,37,0,191.56802370003425,,,,,,,,,191.55174650007393,191.56802370003425,194.55430910002906,196.5518097000895,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
38,0,38,0,196.56833050004207,,,,,,,,,196.5520840000827,196.56833050004207,199.54952660005074,201.5509857001016,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
39,0,39,0,201.56641960004345,,,,,,,,,201.55126860004384,201.56641960004345,204.55248280009255,206.55343510000966,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
40,0,40,0,206.5688859000802,,,,,,,,,206.5537121000234,206.5688859000802,209.55278490006458,211.55030770006124,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
41,0,41,0,211.56595429999288,,,,,,,,,211.55058810010087,211.56595429999288,214.54956250009127,216.5497001000913,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
42,0,42,0,216.5694577000104,,,,,,,,,216.55000530008692,216.5694577000104,219.54979130008724,221.55003839998972,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
43,0,43,0,221.56551940005738,,,,,,,,,221.55030880006962,221.56551940005738,224.54916600009892,226.549639300094,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
44,0,44,0,226.5658738000784,,,,,,,,,226.54997410008218,226.5658738000784,229.54984059999697,231.54899720009416,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
45,0,45,0,231.565891400096,,,,,,,,,231.54929390002508,231.565891400096,234.54930210008752,236.5488758001011,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
46,0,46,0,236.5654425000539,,,,,,,,,236.54914060002193,236.5654425000539,239.54929059999995,241.549274399993,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
47,0,47,0,241.56565220002085,,,,,,,,,241.549587000045,241.56565220002085,244.54913920001127,246.54879680008162,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
48,0,48,0,246.5655773000326,,,,,,,,,246.54921269998886,246.5655773000326,249.54916480008978,251.5499425000744,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
49,0,49,0,251.56546660000458,,,,,,,,,251.5502462000586,251.56546660000458,254.5490708000725,256.5488335000118,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
50,0,50,0,256.5653983000666,,,,,,,,,256.5491280000424,256.5653983000666,259.54915580002125,261.5488411000697,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
51,0,51,0,261.5655305000255,,,,,,,,,261.5491420000326,261.5655305000255,264.54901449999306,266.54882180003915,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
52,0,52,0,266.56586309999693,,,,,,,,,266.54909990006126,266.56586309999693,269.5487736000214,271.5502718000207,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
53,0,53,0,271.56578370009083,,,,,,,,,271.55056020000484,271.56578370009083,274.5491472000722,276.54867769998964,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
54,0,54,0,276.5654363000067,,,,,,,,,276.54894760006573,276.5654363000067,279.54907720000483,281.5491388000082,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
55,0,55,0,281.56574530003127,,,,,,,,,281.549418300041,281.56574530003127,284.54899949999526,286.5486822000239,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
56,0,56,0,286.56577870005276,,,,,,,,,286.54896929999813,286.56577870005276,289.5487228001002,291.5487534001004,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
57,0,57,0,291.56546360009816,,,,,,,,,291.5490343000274,291.56546360009816,294.54887820000295,296.5486841000384,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
58,0,58,0,296.5657000000356,,,,,,,,,296.5489857000066,296.5657000000356,299.54884430009406,301.54873070004396,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
59,0,59,0,301.5652011000784,,,,,,,,,301.54900420003105,301.5652011000784,304.54883810004685,306.5487821000861,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
60,0,60,0,306.5656529000262,,,,,,,,,306.5491001000628,306.5656529000262,309.5487872000085,311.54863680002745,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
61,0,61,0,311.5651854000753,,,,,,,,,311.54892190010287,311.5651854000753,314.5488533000462,316.54880160000175,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
62,0,62,0,316.565605300013,,,,,,,,,316.54908290004823,316.565605300013,319.5487087999936,321.5484502000036,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
63,0,63,0,321.565018500085,,,,,,,,,321.54872890003026,321.565018500085,324.54881920001935,326.54852270008996,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
64,0,64,0,326.5650179000804,,,,,,,,,326.5488079000497,326.5650179000804,329.54843419999816,331.548337400076,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
65,0,65,0,331.56493059999775,,,,,,,,,331.5486048000166,331.56493059999775,334.5485495000612,336.5482687000185,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
66,0,66,0,336.5650099000195,,,,,,,,,336.5485314000398,336.5650099000195,339.5484731000615,341.548501900048,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
67,0,67,0,341.5650598000502,,,,,,,,,341.5487904000329,341.5650598000502,344.5483942000428,346.54849990003277,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
68,0,68,0,346.56493220000993,,,,,,,,,346.5487880000146,346.56493220000993,349.54837309999857,351.5483321000356,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
69,0,69,0,351.5648707000073,,,,,,,,,351.54863550001755,351.5648707000073,354.54834860004485,356.54834630002733,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
70,0,70,0,356.5649429000914,,,,,,,,,356.54866500000935,356.5649429000914,359.5484822000144,361.54816850007046,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
71,0,71,0,361.5649276000913,,,,,,,,,361.54843550000805,361.5649276000913,364.5483461000258,366.54820650001056,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
72,0,72,0,366.56491280009504,,,,,,,,,366.5484721000539,366.56491280009504,369.5484137000749,371.5482406000374,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
73,0,73,0,371.56484810006805,,,,,,,,,371.5485239000991,371.56484810006805,374.5482900000643,376.5483777000336,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
74,0,74,0,376.56489360006526,,,,,,,,,376.5487409000052,376.56489360006526,379.5482489001006,381.54813900007866,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
75,0,75,0,381.56486849999055,,,,,,,,,381.5484126000665,381.56486849999055,384.5482326000929,386.5481474000262,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
76,0,76,0,386.5648735000286,,,,,,,,,386.5484310000902,386.5648735000286,389.548280899995,391.5480308000697,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
77,0,77,0,391.564712600084,,,,,,,,,391.54833980009425,391.564712600084,394.5482263000449,396.54807670006994,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
78,0,78,0,396.564708000049,,,,,,,,,396.54835140006617,396.564708000049,399.5493094000267,401.54808990005404,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
79,0,79,0,401.5647467999952,,,,,,,,,401.5484647999983,401.5647467999952,404.54829970002174,406.54808810004033,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
80,0,80,0,406.56469860009383,,,,,,,,,406.5483860000968,406.56469860009383,409.54840650002006,411.5479821000481,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
81,0,81,0,411.5654759000754,,,,,,,,,411.5482495999895,411.5654759000754,414.54806629999075,416.54800519999117,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
82,0,82,0,416.5646573000122,,,,,,,,,416.548295399989,416.5646573000122,419.5482000000775,421.54811630002223,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
83,0,83,0,421.5646187000675,,,,,,,,,421.5483951000497,421.5646187000675,424.54808159999084,426.548233800102,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
84,0,84,0,426.5645804000087,,,,,,,,,426.5485068000853,426.5645804000087,429.5480819999939,431.5480140000582,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
85,0,85,0,431.5644739000127,,,,,,,,,431.548295399989,431.5644739000127,434.54889860004187,436.5478323000716,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
86,0,86,0,436.56542450003326,,,,,,,,,436.54810070001986,436.56542450003326,439.54994910000823,441.5478512000991,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
87,0,87,0,441.5644997000927,,,,,,,,,441.54812300007325,441.5644997000927,444.547949800035,446.54787040001247,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
88,0,88,0,446.56447270000353,,,,,,,,,446.5481774000218,446.56447270000353,449.5502853000071,451.54779910005163,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
89,0,89,0,451.56474430009257,,,,,,,,,451.54811960004736,451.56474430009257,454.5483026000438,456.5482576000504,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
90,0,90,0,456.5643796999939,,,,,,,,,456.5485619000392,456.5643796999939,459.5478453000542,461.5481801000424,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
91,0,91,0,461.5645466001006,,,,,,,,,461.5484537000302,461.5645466001006,464.5478595000459,466.54787950008176,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
92,0,92,0,466.56555030005984,,,,,,,,,466.5481895999983,466.56555030005984,469.5516164000146,471.5486336000031,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
93,0,93,0,471.56432810006663,,,,,,,,,471.54893310007174,471.56432810006663,474.5525023000082,476.54794570000377,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
94,0,94,0,476.56597330002114,,,,,,,,,476.5482184001012,476.56597330002114,479.5486044000136,481.54758950008545,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
95,0,95,0,481.5651939000236,,,,,,,,,481.54787170002237,481.5651939000236,484.54991440009326,486.54806010005996,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
96,0,96,0,486.5662565000821,,,,,,,,,486.5483612000244,486.5662565000821,489.55206420004833,491.5485208000755,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
97,0,97,0,491.56594660005067,,,,,,,,,491.54880450002383,491.56594660005067,494.54952040000353,496.5485544000985,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
98,0,98,0,496.56415180000477,,,,,,,,,496.54886090010405,496.56415180000477,499.5507795000449,501.54839670006186,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
99,0,99,0,501.56679479999,,,,,,,,,501.54866780003067,501.56679479999,504.54787100001704,506.5477849000599,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
100,0,100,0,506.5643367000157,,,,,,,,,506.5480671999976,506.5643367000157,509.5478518001037,511.5477741000941,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
101,0,101,0,511.56432340003084,,,,,,,,,511.54806400008965,511.56432340003084,514.5507272999967,516.5472788000479,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
102,0,102,0,516.5663057999918,,,,,,,,,516.5475337000098,516.5663057999918,519.5475660000229,521.5475743000861,baseline,GS13,01,False,2024-08-05_16h09.49.945,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-05 16h10.00.611345 -0400,
