trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.07151300006080419,0.07367559999693185,0.07367559999693185,2.780114599969238,space,2.66805460001342,None,,,,,,,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
0,0,0,0,3.3394965999759734,,,,,,,,,3.3381396000040695,3.3394965999759734,6.351656400016509,8.335219700005837,8.335219700005837,8.319130399962887,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
1,0,1,0,8.335219700005837,,,,,,,,,8.319397100014612,8.351928999996744,11.3521096999757,13.335399299976416,13.335399299976416,13.318833900033496,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
2,0,2,0,13.335399299976416,,,,,,,,,13.319121100008488,13.351950900047086,16.352115600020625,18.336685299989767,18.336685299989767,18.32045580004342,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
3,0,3,0,18.336685299989767,,,,,,,,,18.320715500041842,18.336685299989767,21.35216400003992,23.335222300025634,23.335222300025634,23.32057620002888,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
4,0,4,0,23.335222300025634,,,,,,,,,23.320835400023498,23.335222300025634,26.35205390001647,28.33533290005289,28.33533290005289,28.318736499990337,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
5,0,5,0,28.33533290005289,,,,,,,,,28.3189842000138,28.352960900054313,31.352166300057434,33.33529630000703,33.33529630000703,33.31905100005679,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
6,0,6,0,33.33529630000703,,,,,,,,,33.31930159998592,33.351861000061035,36.35205290000886,38.33517279999796,38.33517279999796,38.318717999965884,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
7,0,7,0,38.33517279999796,,,,,,,,,38.318958900053985,38.351938000065275,41.35226580000017,43.33512409997638,43.33512409997638,43.31870359997265,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
8,0,8,0,43.33512409997638,,,,,,,,,43.318944000056945,43.35183489997871,46.3525004000403,48.33504969999194,48.33504969999194,48.318701899959706,low,GS10,01,False,2024-08-06_16h48.32.837,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-06 16h48.46.661611 -0400,
