timestamp,speed,distance,direction
31.598099199938588,-0.030209219373814235,-0.0018326,2
31.648981499951333,-0.010290415328490439,-0.0023562,2
31.715533699956723,0.003933754255739075,-0.0020944,1
31.78193229995668,0.007885708433616684,-0.0015708000000000002,1
31.84823070000857,0.0,-0.0015708000000000002,0
31.914578099967912,0.0,-0.0015708000000000002,0
31.981329699978232,0.0,-0.0015708000000000002,0
32.04818419995718,0.0,-0.0015708000000000002,0
32.11479409993626,0.0,-0.0015708000000000002,0
32.18145349994302,0.0,-0.0015708000000000002,0
32.24784099997487,0.0,-0.0015708000000000002,0
32.314444300020114,0.0,-0.0015708000000000002,0
32.38107509992551,0.0,-0.0015708000000000002,0
32.44758909998927,0.0,-0.0015708000000000002,0
32.497603100026026,0.0,-0.0015708000000000002,0
32.56435749994125,0.0,-0.0015708000000000002,0
32.61449670000002,0.0,-0.0015708000000000002,0
32.68094280001242,0.0,-0.0015708000000000002,0
32.73098809993826,0.0,-0.0015708000000000002,0
32.79748579999432,0.0,-0.0015708000000000002,0
32.847633700002916,0.0,-0.0015708000000000002,0
32.897899899980985,0.0,-0.0015708000000000002,0
32.96441329992376,0.0,-0.0015708000000000002,0
33.03094889991917,0.0,-0.0015708000000000002,0
33.09769620001316,0.0,-0.0015708000000000002,0
33.16450690000784,0.0,-0.0015708000000000002,0
33.23091729998123,0.0,-0.0015708000000000002,0
33.280932599911466,0.0,-0.0015708000000000002,0
33.33100090001244,0.0,-0.0015708000000000002,0
33.39778350002598,0.0,-0.0015708000000000002,0
33.464119100011885,0.0,-0.0015708000000000002,0
33.51415029994678,0.0,-0.0015708000000000002,0
33.564256399986334,0.0,-0.0015708000000000002,0
33.63096689991653,0.0,-0.0015708000000000002,0
33.69754730002023,0.0,-0.0015708000000000002,0
33.74763689993415,0.0,-0.0015708000000000002,0
33.79763769998681,0.0,-0.0015708000000000002,0
33.84783390001394,0.0,-0.0015708000000000002,0
33.91451249993406,0.0,-0.0015708000000000002,0
33.98108229995705,-0.003932714232423544,-0.0018326000000000002,2
34.0310905999504,0.0,-0.0018326000000000002,0
34.09767639997881,0.0,-0.0018326000000000002,0
34.147828500019386,0.0,-0.0018326000000000002,0
34.21421289991122,0.0,-0.0018326000000000002,0
34.26447299995925,0.0,-0.0018326000000000002,0
34.33123239991255,0.0,-0.0018326000000000002,0
34.397772099939175,0.0,-0.0018326000000000002,0
34.4478391999146,0.0,-0.0018326000000000002,0
34.515091600012966,0.0,-0.0018326000000000002,0
34.58124700002372,0.0,-0.0018326000000000002,0
34.63142420002259,0.0,-0.0018326000000000002,0
34.68184570001904,0.0,-0.0018326000000000002,0
34.74782139994204,0.0,-0.0018326000000000002,0
34.814718800014816,0.0,-0.0018326000000000002,0
34.88089309993666,0.0,-0.0018326000000000002,0
34.947794499923475,0.0,-0.0018326000000000002,0
35.014270299929194,0.0,-0.0018326000000000002,0
35.06443289993331,-0.010438055442840995,-0.0023562,2
35.13081429991871,-0.007887751691213788,-0.0028798,2
35.180836600018665,-0.02093466309840804,-0.003927,2
35.24792430002708,-0.007804709357070311,-0.0044506,2
35.314104499993846,0.0,-0.0044506,0
35.364309899974614,0.015643735540416998,-0.0036652,1
35.430841799941845,-0.003934954512481157,-0.003927,2
35.48118879995309,0.0,-0.003927,0
35.54744280001614,-0.003951459530758047,-0.0041888,2
35.59780059999321,-0.01039759481626437,-0.0047124,2
35.64795549993869,0.005219828975525252,-0.0044506,1
35.714139799936675,-0.003955620895106078,-0.0047124,2
35.76435419998597,0.0,-0.0047124,0
35.830884799943306,-0.027545219811264277,-0.0065450000000000005,2
35.88093330000993,-0.0523092599481502,-0.009163000000000001,2
35.947503899922594,-0.05505733769574541,-0.012828200000000001,2
36.014204300008714,-0.05887520906815672,-0.0167552,2
36.06423869996797,-0.0627888013558291,-0.019896800000000003,2
36.130954299937,-0.05101355607354081,-0.023300200000000004,2
36.19749609997962,-0.05114679791981,-0.026703600000000004,2
36.24776559998281,-0.06770308039235721,-0.030107000000000005,2
36.314481399953365,-0.05101340314441596,-0.0335104,2
36.368815899943,-0.0722745217265096,-0.0374374,2
36.43075099994894,-0.07608609656798937,-0.0421498,2
36.48088149994146,-0.0731131746251666,-0.045815,2
36.58092899993062,-0.051901589187996824,-0.0492184,2
36.63118339993525,-0.10418988187138464,-0.0544544,2
36.697470500017516,-0.12638356466949474,-0.062832,2
36.764149499940686,-0.11386193567312132,-0.07042419999999999,2
36.81440349994227,-0.08335256894710316,-0.074613,2
36.88071209995542,-0.003948205812641249,-0.0748748,2
36.93075029994361,0.04185602200906828,-0.07278040000000001,1
36.981018299935386,0.062497016004497204,-0.06963880000000001,1
37.03114320000168,0.06267543667608332,-0.06649720000000002,1
37.08143419993576,-0.005205702816471619,-0.06675900000000003,2
37.14795609994326,-0.05116209849111677,-0.07016240000000003,2
37.21449569996912,-0.04721398984633106,-0.07330400000000002,2
37.26502469996922,-0.0828989293275539,-0.07749280000000003,2
37.33134129992686,-0.09869323825678876,-0.08403780000000002,2
37.38249150000047,-0.15866604604324178,-0.09215360000000003,2
37.447839099913836,-0.1402193808517489,-0.10131660000000003,2
37.51449249999132,-0.10212232222342893,-0.10812340000000004,2
37.564551800023764,-0.06798736693869466,-0.11152680000000004,2
37.61456889996771,-0.04187367924864296,-0.11362120000000003,2
37.681098399916664,-0.03148077171190077,-0.11571560000000003,2
37.731121900025755,-0.0575689424714329,-0.11859540000000003,2
37.798029999947175,-0.09390791260518926,-0.12487860000000003,2
37.86449599999469,-0.11028796670116991,-0.13220900000000002,2
