trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.07786730001680553,0.08005310001317412,0.08005310001317412,7.050389899988659,space,6.961559299961664,None,,,,,,,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
0,0,0,0,7.102608500048518,,,,,,,,,7.100272499956191,7.102608500048518,10.114290800062008,12.097797899972647,12.097797899972647,12.081182199995965,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
1,0,1,0,12.097797899972647,,,,,,,,,12.081437799963169,12.114480199990794,15.115030399989337,17.09785609995015,17.09785609995015,17.081487699993886,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
2,0,2,0,17.09785609995015,,,,,,,,,17.081771600060165,17.114887400064617,20.114720199955627,22.09787379996851,22.09787379996851,22.082046800060198,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
3,0,3,0,22.09787379996851,,,,,,,,,22.082327299984172,22.114622800028883,25.11471800005529,27.097930600051768,27.097930600051768,27.081817000056617,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
4,0,4,0,27.097930600051768,,,,,,,,,27.08209819998592,27.11489900003653,30.114818900008686,32.097954600001685,32.097954600001685,32.081848600064404,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
5,0,5,0,32.097954600001685,,,,,,,,,32.082115400000475,32.11454400001094,35.11469550000038,37.09784449997824,37.09784449997824,37.08138270000927,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
6,0,6,0,37.09784449997824,,,,,,,,,37.08164700004272,37.11452099995222,40.11468800005969,42.09787489997689,42.09787489997689,42.081380099989474,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
7,0,7,0,42.09787489997689,,,,,,,,,42.08162940002512,42.11449009994976,45.11472660000436,47.09782619995531,47.09782619995531,47.08140310004819,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
8,0,8,0,47.09782619995531,,,,,,,,,47.081638899981044,47.114469600026496,50.11472610000055,52.09781409997959,52.09781409997959,52.08133019995876,sal,SB10,01,False,2024-08-07_15h18.06.996,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h18.18.549562 -0400,
