thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007286999956704676,0.01963130000513047,10.005753599922173,,,128037,001,2024-11-13_13h03.24.461,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h03.27.434323 -0500,
,,,,,10.005766399903223,,,,,,,,,
