thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0067828000173904,0.025976700009778142,5.006900499982294,149047,001,2024-11-05_19h28.20.395,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h28.24.843766 -0500,
