thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.017176399938762188,0.030878399964421988,10.015337700024247,,,128037,001,2024-11-13_12h45.00.594,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h45.03.714555 -0500,
,,,,,10.015360899968073,,,,,,,,,
