1.4842 	EXP 	move_right: foreColor = 'black'
1.5004 	EXP 	move_right: foreColor = 'black'
1.5348 	EXP 	move_right: foreColor = 'black'
1.5544 	EXP 	move_right: foreColor = 'black'
1.5683 	EXP 	move_right: foreColor = 'black'
1.5850 	EXP 	move_right: foreColor = 'white'
1.6019 	EXP 	move_right: foreColor = 'white'
1.6181 	EXP 	move_right: foreColor = 'white'
1.6357 	EXP 	move_right: foreColor = 'white'
1.6504 	EXP 	move_right: foreColor = 'white'
1.6682 	EXP 	move_right: foreColor = 'black'
1.6855 	EXP 	move_right: foreColor = 'black'
1.7014 	EXP 	move_right: foreColor = 'black'
1.7180 	EXP 	move_right: foreColor = 'black'
1.7343 	EXP 	move_right: foreColor = 'black'
1.7536 	EXP 	move_right: foreColor = 'white'
1.7678 	EXP 	move_right: foreColor = 'white'
1.7836 	EXP 	move_right: foreColor = 'white'
1.8008 	EXP 	move_right: foreColor = 'white'
1.8185 	EXP 	move_right: foreColor = 'white'
1.8351 	EXP 	move_right: foreColor = 'black'
1.8517 	EXP 	move_right: foreColor = 'black'
1.8679 	EXP 	move_right: foreColor = 'black'
1.8845 	EXP 	move_right: foreColor = 'black'
1.9037 	EXP 	move_right: foreColor = 'black'
1.9186 	EXP 	move_right: foreColor = 'white'
1.9364 	EXP 	move_right: foreColor = 'white'
1.9516 	EXP 	move_right: foreColor = 'white'
1.9685 	EXP 	move_right: foreColor = 'white'
1.9850 	EXP 	move_right: foreColor = 'white'
2.0020 	EXP 	move_right: foreColor = 'black'
2.0183 	EXP 	move_right: foreColor = 'black'
2.0342 	EXP 	move_right: foreColor = 'black'
2.0509 	EXP 	move_right: foreColor = 'black'
2.0678 	EXP 	move_right: foreColor = 'black'
2.0866 	EXP 	move_right: foreColor = 'white'
2.1015 	EXP 	move_right: foreColor = 'white'
2.1183 	EXP 	move_right: foreColor = 'white'
2.1348 	EXP 	move_right: foreColor = 'white'
2.1520 	EXP 	move_right: foreColor = 'white'
2.1683 	EXP 	move_right: foreColor = 'black'
2.1848 	EXP 	move_right: foreColor = 'black'
2.2023 	EXP 	move_right: foreColor = 'black'
2.2174 	EXP 	move_right: foreColor = 'black'
2.2349 	EXP 	move_right: foreColor = 'black'
2.2514 	EXP 	move_right: foreColor = 'white'
2.2683 	EXP 	move_right: foreColor = 'white'
2.2852 	EXP 	move_right: foreColor = 'white'
2.3020 	EXP 	move_right: foreColor = 'white'
2.3252 	EXP 	move_right: foreColor = 'white'
2.3379 	EXP 	move_right: foreColor = 'black'
2.3528 	EXP 	move_right: foreColor = 'black'
2.3697 	EXP 	move_right: foreColor = 'black'
2.3842 	EXP 	move_right: foreColor = 'black'
2.4015 	EXP 	move_right: foreColor = 'black'
2.4186 	EXP 	move_right: foreColor = 'white'
2.4352 	EXP 	move_right: foreColor = 'white'
2.4519 	EXP 	move_right: foreColor = 'white'
2.4684 	EXP 	move_right: foreColor = 'white'
2.4853 	EXP 	move_right: foreColor = 'white'
2.5022 	EXP 	move_right: foreColor = 'black'
2.5256 	EXP 	move_right: foreColor = 'black'
2.5382 	EXP 	move_right: foreColor = 'black'
2.5540 	EXP 	move_right: foreColor = 'black'
2.5704 	EXP 	move_right: foreColor = 'black'
2.5856 	EXP 	move_right: foreColor = 'white'
2.6027 	EXP 	move_right: foreColor = 'white'
2.6203 	EXP 	move_right: foreColor = 'white'
2.6363 	EXP 	move_right: foreColor = 'white'
2.6529 	EXP 	move_right: foreColor = 'white'
2.6718 	EXP 	move_right: foreColor = 'black'
