thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02292469993699342,0.03625419992022216,10.003409500000998,,,128037,001,2024-11-13_13h02.35.004,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h02.37.644838 -0500,
,,,,,10.003423899994232,,,,,,,,,
