thisRow.t,notes,Hor_Mov_Down.started,move_down.started,move_down.stopped,gray_screen_3.started,gray_screen_3.stopped,Hor_Mov_Down.stopped,Hor_Move_Up.started,move_up.started,move_up.stopped,gray_screen_4.started,gray_screen_4.stopped,Hor_Move_Up.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0031313000072259456,0.010300499998265877,13.412123999994947,13.412123999994947,23.413021400017897,23.397940399998333,,,,,,,164940,001,2024-11-19_16h30.01.304,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h30.04.240295 -0500,
,,,,,,,,23.397952500003157,23.413021400017897,36.81211060000351,36.81211060000351,46.81154210001114,46.79660220001824,164940,001,2024-11-19_16h30.01.304,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h30.04.240295 -0500,
