3.7650 	INFO 	Loaded monitor calibration from ['2024_06_27 19:13']
3.7665 	WARNING 	Requested an unavailable screen number - using first available.
3.8584 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D257BFA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D257BF40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D257BD90>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000242D4674A00>, multiSample=False, name='window1', numSamples=2, pos=[1520.0, 780.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.8584 	EXP 	window1: backgroundImage = ''
3.8584 	EXP 	window1: backgroundFit = 'none'
3.8585 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D2581100>
3.8586 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D2581100>
3.8598 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D2581100>
3.8601 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000242D2581100>
3.8629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8643 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8659 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8671 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8679 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8684 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8689 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.8695 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
