thisRow.t,notes,Vert_Move_Right.started,move_right.started,gray_screen_1.started,move_right.stopped,gray_screen_1.stopped,Vert_Move_Right.stopped,Vert_Move_Left.started,move_left.started,move_left.stopped,gray_screen_2.started,gray_screen_2.stopped,Vert_Move_Left.stopped,Hor_Mov_Down.started,move_down.started,move_down.stopped,gray_screen_3.started,gray_screen_3.stopped,Hor_Mov_Down.stopped,Hor_Move_Up.started,move_up.started,move_up.stopped,gray_screen_4.started,gray_screen_4.stopped,Hor_Move_Up.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0031737000099383295,0.015108099993085489,20.00078949998715,20.01757599998382,30.001399100001436,29.986266799998702,,,,,,,,,,,,,,,,,,,128037,001,2024-11-19_16h50.14.534,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h50.17.495445 -0500,
,,,,,,,,29.98627910000505,30.001399100001436,50.002410799992504,50.002410799992504,60.002972799993586,59.987722099991515,,,,,,,,,,,,,128037,001,2024-11-19_16h50.14.534,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h50.17.495445 -0500,
,,,,,,,,,,,,,,59.98773500000243,60.002972799993586,73.40344699998968,73.40344699998968,83.40411070000846,83.38900860000285,,,,,,,128037,001,2024-11-19_16h50.14.534,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h50.17.495445 -0500,
,,,,,,,,,,,,,,,,,,,,83.38902000000235,83.40411070000846,96.80472549999831,96.80472549999831,106.80517989999498,106.79019599998719,128037,001,2024-11-19_16h50.14.534,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h50.17.495445 -0500,
