3.1470 	INFO 	Loaded monitor calibration from ['2024_06_27 19:13']
3.1484 	WARNING 	Requested an unavailable screen number - using first available.
3.2367 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C1C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF7159FD0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021AF750C100>, multiSample=False, name='window1', numSamples=2, pos=[1520.0, 780.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.2367 	EXP 	window1: backgroundImage = ''
3.2367 	EXP 	window1: backgroundFit = 'none'
3.2369 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C340>
3.2370 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C340>
3.2382 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C340>
3.2385 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AF715C340>
3.2412 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2419 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2426 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2434 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2441 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2447 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2453 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2461 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2466 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2470 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2490 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2521 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2539 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.2541 	DEBUG 	Uploading Texture Font fontname to graphics card
3.2551 	DEBUG 	Upload of Texture Font fontname complete
