thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019974800059571862,0.03706050000619143,10.001680999994278,,,128037,001,2024-11-13_12h59.25.815,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h59.29.299447 -0500,
,,,,,10.00169740000274,,,,,,,,,
