thisRow.t,notes,horizontal_movement1.started,horizontal_right.started,gray_screen.started,horizontal_right.stopped,gray_screen.stopped,horizontal_movement1.stopped,horizontal_movement2.started,horlef.started,horlef.stopped,horizontal_movement2.stopped,vertical_movement.started,vertical_down.started,vertical_down.stopped,gray_screen_2.started,gray_screen_2.stopped,vertical_up.started,vertical_up.stopped,vertical_movement.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02780510002048686,0.03892220003763214,20.00537999998778,20.038872900011484,23.005700499983504,22.99151650001295,,,,,,,,,,,,,023830,001,2024-11-07_17h24.22.963,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-07 17h29.25.505692 -0500,
,,,,,,,,22.991531700012274,23.005700499983504,43.00650439999299,42.992106200021226,,,,,,,,,023830,001,2024-11-07_17h24.22.963,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-07 17h29.25.505692 -0500,
,,,,,,,,,,,,42.99211930000456,43.00650439999299,56.40776500001084,56.40776500001084,59.407468700024765,59.407468700024765,72.80843109998386,72.79447950003669,023830,001,2024-11-07_17h24.22.963,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-07 17h29.25.505692 -0500,
