thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.024265200016088784,0.03831590001937002,10.00485920009669,,,128037,001,2024-11-13_12h41.17.162,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h41.20.084784 -0500,
,,,,,10.004870200064033,,,,,,,,,
