thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0282140999333933,0.04085639992263168,10.008202299941331,,,128037,001,2024-11-13_13h01.32.441,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h01.35.658092 -0500,
,,,,,10.00821429991629,,,,,,,,,
