thisRow.t,notes,trial.started,horizontal_right.started,gray_screen.started,horizontal_right.stopped,gray_screen.stopped,horizontal_left.started,trial.stopped,trial2.started,vertical_down.started,gray_screen_2.started,vertical_down.stopped,gray_screen_2.stopped,vertical_up.started,vertical_up.stopped,trial2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019024399982299656,0.03246000001672655,20.01521959999809,20.031898899993394,23.015363099984825,23.015363099984825,43.000688300002366,,,,,,,,,564557,001,2024-11-05_21h16.53.648,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 21h16.56.586249 -0500,
,,,,,,,,,43.00069999997504,43.01600730000064,56.400067000009585,56.416685300006066,59.4007632000139,59.4007632000139,72.80124389997218,72.78765229997225,564557,001,2024-11-05_21h16.53.648,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 21h16.56.586249 -0500,
