3.6107 	INFO 	Loaded monitor calibration from ['2024_06_27 19:13']
3.6121 	WARNING 	Requested an unavailable screen number - using first available.
3.7032 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D4060070>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D405AFD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D405AE20>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B4D43F8F10>, multiSample=False, name='window1', numSamples=2, pos=[1520.0, 780.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.7033 	EXP 	window1: backgroundImage = ''
3.7033 	EXP 	window1: backgroundFit = 'none'
3.7034 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D4060190>
3.7035 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D4060190>
3.7047 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D4060190>
3.7050 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B4D4060190>
3.7080 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7094 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7102 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7109 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7114 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7121 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7129 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7133 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7138 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7144 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7151 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7158 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7165 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7172 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7196 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7204 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7209 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7211 	DEBUG 	Uploading Texture Font fontname to graphics card
