thisRow.t,notes,Vert_Move_Right.started,move_right.started,gray_screen_1.started,move_right.stopped,gray_screen_1.stopped,Vert_Move_Right.stopped,Vert_Move_Left.started,move_left.started,move_left.stopped,gray_screen_2.started,gray_screen_2.stopped,Vert_Move_Left.stopped,Hor_Mov_Down.started,move_down.started,move_down.stopped,gray_screen_3.started,gray_screen_3.stopped,Hor_Mov_Down.stopped,Hor_Move_Up.started,move_up.started,move_up.stopped,gray_screen_4.started,gray_screen_4.stopped,Hor_Move_Up.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008733399910852313,0.028856799937784672,20.007717299973592,20.0409613000229,30.00802189996466,29.99317239993252,,,,,,,,,,,,,,,,,,,128037,001,2024-11-15_10h46.53.824,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-15 10h47.04.283552 -0500,
,,,,,,,,29.99318480002694,30.00802189996466,50.00909939990379,50.00909939990379,60.00957360002212,59.99504639999941,,,,,,,,,,,,,128037,001,2024-11-15_10h46.53.824,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-15 10h47.04.283552 -0500,
,,,,,,,,,,,,,,59.995059499982744,60.00957360002212,73.41015490004793,73.41015490004793,83.41068329988047,83.39684200007468,,,,,,,128037,001,2024-11-15_10h46.53.824,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-15 10h47.04.283552 -0500,
,,,,,,,,,,,,,,,,,,,,83.39685739995912,83.41068329988047,96.81141590001062,96.81141590001062,106.81183069990948,106.79698630003259,128037,001,2024-11-15_10h46.53.824,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-15 10h47.04.283552 -0500,
