thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement2.started,horlef.started,horizontal_movement2.stopped,vertical_movement.started,vertical_down.started,gray_screen_2.started,vertical_down.stopped,gray_screen_2.stopped,vertical_up.started,vertical_up.stopped,vertical_movement.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.024755100021138787,0.039449799922294915,10.00527109997347,,,,,,,,,,,,128037,001,2024-11-13_13h24.17.484,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h24.20.505390 -0500,
,,,,,10.005283399950713,10.019943399936892,30.00598239991814,,,,,,,,,128037,001,2024-11-13_13h24.17.484,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h24.20.505390 -0500,
,,,,,,,,30.00599279999733,30.02105019998271,43.4052701999899,43.42208389996085,46.405406999983825,46.405406999983825,59.80656820000149,59.79294949991163,128037,001,2024-11-13_13h24.17.484,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 13h24.20.505390 -0500,
