thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01910959999077022,0.030109699931927025,10.014813899993896,,,128037,001,2024-11-13_12h37.45.335,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h37.48.473516 -0500,
,,,,,10.014826399972662,,,,,,,,,
