3.6797 	INFO 	Loaded monitor calibration from ['2024_06_27 19:13']
3.6810 	WARNING 	Requested an unavailable screen number - using first available.
3.7737 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B02915CF40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B02915CEE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B02915CD30>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B02B2549A0>, multiSample=False, name='window1', numSamples=2, pos=[1520.0, 780.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.7738 	EXP 	window1: backgroundImage = ''
3.7738 	EXP 	window1: backgroundFit = 'none'
3.7739 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7740 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7751 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7754 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7788 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7795 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7803 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7810 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7816 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7822 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7830 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7835 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7846 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7859 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7879 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7885 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7891 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7911 	DEBUG 	Uploading Texture Font fontname to graphics card
3.7938 	DEBUG 	Upload of Texture Font fontname complete
3.7947 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7948 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7951 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7954 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0291610A0>
3.7977 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7985 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7993 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.7994 	DEBUG 	Uploading Texture Font fontname to graphics card
3.8003 	DEBUG 	Upload of Texture Font fontname complete
3.8013 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
3.8013 	EXP 	window1: recordFrameIntervals = False
3.9562 	EXP 	window1: recordFrameIntervals = True
4.1383 	EXP 	Screen (1) actual frame rate measured at 60.40Hz
4.1383 	EXP 	window1: recordFrameIntervals = False
4.1384 	EXP 	window1: mouseVisible = True
4.1385 	EXP 	window1: mouseVisible = True
4.1386 	EXP 	window1: mouseVisible = True
4.1390 	EXP 	window1: mouseVisible = True
4.1394 	EXP 	window1: mouseVisible = True
4.1418 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1424 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1440 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1447 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1456 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1461 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1484 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.1486 	DEBUG 	Uploading Texture Font fontname to graphics card
4.1489 	DEBUG 	Upload of Texture Font fontname complete
4.1499 	EXP 	window1: mouseVisible = True
4.1499 	EXP 	window1: mouseVisible = True
4.1503 	EXP 	window1: mouseVisible = True
4.1506 	EXP 	window1: mouseVisible = True
4.1615 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
5.2012 	INFO 	keyboard.Keyboard is using iohub backend.
5.2013 	EXP 	Bar_vis_stim_devSB_v0.1: status = STARTED
5.2146 	EXP 	window1: mouseVisible = True
5.2162 	EXP 	Created move_right = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='move_right', opacity=1.0, ori=0.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([0.2, 1. ]), tex=ndarray(...), texRes=128.0, units='height', win=Window(...))
5.2163 	EXP 	window1: mouseVisible = True
5.2180 	EXP 	Created gray_screen_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='gray_screen_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.2180 	EXP 	window1: mouseVisible = True
5.2192 	EXP 	Created move_left = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='move_left', opacity=1.0, ori=0.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([0.2, 1. ]), tex=ndarray(...), texRes=128.0, units='height', win=Window(...))
5.2192 	EXP 	window1: mouseVisible = True
5.2205 	EXP 	Created gray_screen_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='gray_screen_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.2351 	EXP 	window1: mouseVisible = True
5.2366 	EXP 	Created move_down = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='move_down', opacity=1.0, ori=0.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1.35, 0.2 ]), tex=ndarray(...), texRes=128.0, units='height', win=Window(...))
5.2366 	EXP 	window1: mouseVisible = True
5.2381 	EXP 	Created gray_screen_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='gray_screen_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.2550 	EXP 	window1: mouseVisible = True
5.2562 	EXP 	Created move_up = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='move_up', opacity=1.0, ori=0.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1.35, 0.2 ]), tex=ndarray(...), texRes=128.0, units='height', win=Window(...))
5.2562 	EXP 	window1: mouseVisible = True
5.2572 	EXP 	Created gray_screen_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='gray_screen_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0037 	DEPRECATION 	Requiring a square power of two (e.g. 16 x 16, 256 x 256) texture but didn't receive one
0.0151 	EXP 	move_right: foreColor = 'white'
0.0151 	EXP 	move_right: autoDraw = True
0.0151 	EXP 	move_right: tex = <class 'numpy.ndarray'>
0.0317 	EXP 	move_right: foreColor = 'white'
0.0481 	EXP 	move_right: foreColor = 'white'
0.0650 	EXP 	move_right: foreColor = 'white'
0.0815 	EXP 	move_right: foreColor = 'black'
0.0982 	EXP 	move_right: foreColor = 'black'
0.1151 	EXP 	move_right: foreColor = 'black'
0.1318 	EXP 	move_right: foreColor = 'black'
0.1486 	EXP 	move_right: foreColor = 'black'
0.1650 	EXP 	move_right: foreColor = 'white'
0.1819 	EXP 	move_right: foreColor = 'white'
0.1984 	EXP 	move_right: foreColor = 'white'
0.2152 	EXP 	move_right: foreColor = 'white'
0.2335 	EXP 	move_right: foreColor = 'white'
0.2487 	EXP 	move_right: foreColor = 'black'
0.2654 	EXP 	move_right: foreColor = 'black'
0.2816 	EXP 	move_right: foreColor = 'black'
0.2983 	EXP 	move_right: foreColor = 'black'
0.3150 	EXP 	move_right: foreColor = 'black'
0.3315 	EXP 	move_right: foreColor = 'white'
0.3483 	EXP 	move_right: foreColor = 'white'
0.3649 	EXP 	move_right: foreColor = 'white'
0.3817 	EXP 	move_right: foreColor = 'white'
0.3982 	EXP 	move_right: foreColor = 'white'
0.4154 	EXP 	move_right: foreColor = 'black'
0.4319 	EXP 	move_right: foreColor = 'black'
0.4483 	EXP 	move_right: foreColor = 'black'
0.4650 	EXP 	move_right: foreColor = 'black'
0.4816 	EXP 	move_right: foreColor = 'black'
0.4983 	EXP 	move_right: foreColor = 'white'
0.5150 	EXP 	move_right: foreColor = 'white'
0.5316 	EXP 	move_right: foreColor = 'white'
0.5484 	EXP 	move_right: foreColor = 'white'
0.5652 	EXP 	move_right: foreColor = 'white'
0.5818 	EXP 	move_right: foreColor = 'black'
0.5983 	EXP 	move_right: foreColor = 'black'
0.6150 	EXP 	move_right: foreColor = 'black'
0.6317 	EXP 	move_right: foreColor = 'black'
0.6483 	EXP 	move_right: foreColor = 'black'
0.6650 	EXP 	move_right: foreColor = 'white'
0.6817 	EXP 	move_right: foreColor = 'white'
0.6984 	EXP 	move_right: foreColor = 'white'
0.7151 	EXP 	move_right: foreColor = 'white'
0.7317 	EXP 	move_right: foreColor = 'white'
0.7483 	EXP 	move_right: foreColor = 'black'
0.7650 	EXP 	move_right: foreColor = 'black'
0.7817 	EXP 	move_right: foreColor = 'black'
0.7984 	EXP 	move_right: foreColor = 'black'
0.8151 	EXP 	move_right: foreColor = 'black'
0.8317 	EXP 	move_right: foreColor = 'white'
0.8483 	EXP 	move_right: foreColor = 'white'
0.8651 	EXP 	move_right: foreColor = 'white'
0.8818 	EXP 	move_right: foreColor = 'white'
0.8985 	EXP 	move_right: foreColor = 'white'
0.9151 	EXP 	move_right: foreColor = 'black'
0.9317 	EXP 	move_right: foreColor = 'black'
0.9483 	EXP 	move_right: foreColor = 'black'
0.9651 	EXP 	move_right: foreColor = 'black'
0.9879 	EXP 	move_right: foreColor = 'black'
1.0006 	EXP 	move_right: foreColor = 'white'
1.0174 	EXP 	move_right: foreColor = 'white'
1.0318 	EXP 	move_right: foreColor = 'white'
1.0485 	EXP 	move_right: foreColor = 'white'
1.0651 	EXP 	move_right: foreColor = 'white'
1.0821 	EXP 	move_right: foreColor = 'black'
1.0985 	EXP 	move_right: foreColor = 'black'
1.1151 	EXP 	move_right: foreColor = 'black'
1.1318 	EXP 	move_right: foreColor = 'black'
1.1485 	EXP 	move_right: foreColor = 'black'
1.1653 	EXP 	move_right: foreColor = 'white'
1.1836 	EXP 	move_right: foreColor = 'white'
1.1984 	EXP 	move_right: foreColor = 'white'
1.2152 	EXP 	move_right: foreColor = 'white'
1.2318 	EXP 	move_right: foreColor = 'white'
1.2485 	EXP 	move_right: foreColor = 'black'
1.2651 	EXP 	move_right: foreColor = 'black'
1.2818 	EXP 	move_right: foreColor = 'black'
1.2985 	EXP 	move_right: foreColor = 'black'
1.3152 	EXP 	move_right: foreColor = 'black'
1.3319 	EXP 	move_right: foreColor = 'white'
1.3486 	EXP 	move_right: foreColor = 'white'
1.3652 	EXP 	move_right: foreColor = 'white'
1.3836 	EXP 	move_right: foreColor = 'white'
1.3985 	EXP 	move_right: foreColor = 'white'
1.4153 	EXP 	move_right: foreColor = 'black'
1.4318 	EXP 	move_right: foreColor = 'black'
1.4485 	EXP 	move_right: foreColor = 'black'
1.4652 	EXP 	move_right: foreColor = 'black'
1.4818 	EXP 	move_right: foreColor = 'black'
1.4987 	EXP 	move_right: foreColor = 'white'
1.5153 	EXP 	move_right: foreColor = 'white'
1.5326 	EXP 	move_right: foreColor = 'white'
1.5487 	EXP 	move_right: foreColor = 'white'
1.5652 	EXP 	move_right: foreColor = 'white'
1.5836 	EXP 	move_right: foreColor = 'black'
1.5988 	EXP 	move_right: foreColor = 'black'
1.6153 	EXP 	move_right: foreColor = 'black'
1.6320 	EXP 	move_right: foreColor = 'black'
1.6485 	EXP 	move_right: foreColor = 'black'
1.6654 	EXP 	move_right: foreColor = 'white'
1.6818 	EXP 	move_right: foreColor = 'white'
1.6986 	EXP 	move_right: foreColor = 'white'
1.7154 	EXP 	move_right: foreColor = 'white'
1.7320 	EXP 	move_right: foreColor = 'white'
1.7487 	EXP 	move_right: foreColor = 'black'
1.7654 	EXP 	move_right: foreColor = 'black'
1.7836 	EXP 	move_right: foreColor = 'black'
1.7986 	EXP 	move_right: foreColor = 'black'
1.8153 	EXP 	move_right: foreColor = 'black'
1.8320 	EXP 	move_right: foreColor = 'white'
1.8486 	EXP 	move_right: foreColor = 'white'
1.8652 	EXP 	move_right: foreColor = 'white'
1.8819 	EXP 	move_right: foreColor = 'white'
1.9000 	EXP 	move_right: foreColor = 'white'
1.9166 	EXP 	move_right: foreColor = 'black'
1.9333 	EXP 	move_right: foreColor = 'black'
1.9499 	EXP 	move_right: foreColor = 'black'
1.9666 	EXP 	move_right: foreColor = 'black'
1.9833 	EXP 	move_right: foreColor = 'black'
2.0077 	EXP 	move_right: foreColor = 'white'
2.0199 	EXP 	move_right: foreColor = 'white'
2.0366 	EXP 	move_right: foreColor = 'white'
2.0500 	EXP 	move_right: foreColor = 'white'
2.0664 	EXP 	move_right: foreColor = 'white'
2.0832 	EXP 	move_right: foreColor = 'black'
2.1009 	EXP 	move_right: foreColor = 'black'
2.1165 	EXP 	move_right: foreColor = 'black'
2.1331 	EXP 	move_right: foreColor = 'black'
2.1497 	EXP 	move_right: foreColor = 'black'
2.1665 	EXP 	move_right: foreColor = 'white'
2.1833 	EXP 	move_right: foreColor = 'white'
2.2000 	EXP 	move_right: foreColor = 'white'
2.2167 	EXP 	move_right: foreColor = 'white'
2.2333 	EXP 	move_right: foreColor = 'white'
2.2500 	EXP 	move_right: foreColor = 'black'
2.2666 	EXP 	move_right: foreColor = 'black'
2.2833 	EXP 	move_right: foreColor = 'black'
2.3000 	EXP 	move_right: foreColor = 'black'
2.3166 	EXP 	move_right: foreColor = 'black'
2.3332 	EXP 	move_right: foreColor = 'white'
2.3500 	EXP 	move_right: foreColor = 'white'
2.3666 	EXP 	move_right: foreColor = 'white'
2.3833 	EXP 	move_right: foreColor = 'white'
2.4001 	EXP 	move_right: foreColor = 'white'
2.4167 	EXP 	move_right: foreColor = 'black'
2.4333 	EXP 	move_right: foreColor = 'black'
2.4500 	EXP 	move_right: foreColor = 'black'
2.4666 	EXP 	move_right: foreColor = 'black'
2.4835 	EXP 	move_right: foreColor = 'black'
2.4999 	EXP 	move_right: foreColor = 'white'
2.5167 	EXP 	move_right: foreColor = 'white'
2.5334 	EXP 	move_right: foreColor = 'white'
2.5501 	EXP 	move_right: foreColor = 'white'
2.5668 	EXP 	move_right: foreColor = 'white'
2.5834 	EXP 	move_right: foreColor = 'black'
2.6000 	EXP 	move_right: foreColor = 'black'
2.6166 	EXP 	move_right: foreColor = 'black'
2.6333 	EXP 	move_right: foreColor = 'black'
2.6500 	EXP 	move_right: foreColor = 'black'
2.6667 	EXP 	move_right: foreColor = 'white'
2.6833 	EXP 	move_right: foreColor = 'white'
2.7000 	EXP 	move_right: foreColor = 'white'
2.7166 	EXP 	move_right: foreColor = 'white'
2.7333 	EXP 	move_right: foreColor = 'white'
