thisRow.t,notes,horizontal_movement1.started,horizontal_right.started,gray_screen.started,horizontal_right.stopped,horizontal_movement1.stopped,horizontal_movement2.started,horlef.started,horizontal_movement2.stopped,vertical_movement.started,vertical_down.started,gray_screen_2.started,vertical_down.stopped,gray_screen_2.stopped,vertical_up.started,vertical_up.stopped,vertical_movement.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019570100004784763,0.033340999973006546,20.01564250001684,20.048951699980535,23.000332499970682,,,,,,,,,,,,620180,001,2024-11-05_22h55.08.896,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 22h55.11.912600 -0500,
,,,,,,,23.000343499996234,23.015069500019308,43.00136009999551,,,,,,,,,620180,001,2024-11-05_22h55.08.896,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 22h55.11.912600 -0500,
,,,,,,,,,,43.001370800018776,43.01647009997396,56.4003781999927,56.417078399972524,59.40050519997021,59.40050519997021,72.8017375000054,72.78782089997549,620180,001,2024-11-05_22h55.08.896,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 22h55.11.912600 -0500,
