thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02405100001487881,0.03759469999931753,10.004949400085025,,,128037,001,2024-11-13_12h33.29.287,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h33.32.492875 -0500,
,,,,,10.00496530008968,,,,,,,,,
