thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020304400008171797,0.034233300015330315,10.000838999985717,,,128037,001,2024-11-13_12h33.59.455,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h34.02.377454 -0500,
,,,,,10.000855999998748,,,,,,,,,
