thisRow.t,notes,grating.started,grating_2.started,grating.stopped,trial.started,vert_bar.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02726470003835857,0.03936140000587329,5.007968300022185,,,,216782,001,2024-11-05_19h58.30.072,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h58.33.325805 -0500,
,,,,,5.007984800031409,5.0217241999926046,10.00888630002737,216782,001,2024-11-05_19h58.30.072,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h58.33.325805 -0500,
