thisRow.t,notes,grating.started,grating_2.started,grating.stopped,trial.started,vert_bar.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009791599994059652,0.029750899993814528,5.010910600016359,,,,623711,001,2024-11-05_20h00.45.794,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 20h00.48.079092 -0500,
,,,,,5.010925000009593,5.025268800032791,10.010862399998587,623711,001,2024-11-05_20h00.45.794,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 20h00.48.079092 -0500,
