thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008251899969764054,0.025629699986893684,6.089684000005946,748351,001,2024-11-05_19h25.53.671,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h25.57.037612 -0500,
