thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019772500032559037,0.03383010008838028,10.00058530003298,,,128037,001,2024-11-13_12h43.31.313,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h43.34.277115 -0500,
,,,,,10.000599500024691,,,,,,,,,
