thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01602810004260391,0.03130899998359382,10.013778500026092,,,128037,001,2024-11-13_12h39.47.885,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h39.51.078554 -0500,
,,,,,10.013788499985822,,,,,,,,,
