thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019189199898391962,0.03334309998899698,10.000861699925736,,,128037,001,2024-11-13_12h53.59.915,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h54.02.947228 -0500,
,,,,,10.000881199957803,,,,,,,,,
