thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.012415400007739663,0.026288500055670738,10.009344100020826,,,128037,001,2024-11-13_12h43.03.693,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h43.06.574624 -0500,
,,,,,10.009354800102301,,,,,,,,,
