thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020504600019194186,0.037485400040168315,5.002764200035017,064084,001,2024-11-05_16h10.06.471,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 16h10.09.488524 -0500,
