thisRow.t,notes,Vert_Move_Right.started,move_right.started,gray_screen_1.started,move_right.stopped,Vert_Move_Right.stopped,Vert_Move_Left.started,move_left.started,gray_screen_2.started,move_left.stopped,gray_screen_2.stopped,Vert_Move_Left.stopped,Hor_Mov_Down.started,move_down.started,move_down.stopped,gray_screen_3.started,gray_screen_3.stopped,Hor_Mov_Down.stopped,Hor_Move_Up.started,move_up.started,move_up.stopped,gray_screen_4.started,gray_screen_4.stopped,Hor_Move_Up.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0032574000069871545,0.014174000010825694,20.002608800015878,20.01926729999832,30.001296200003708,,,,,,,,,,,,,,,,,,,128037,001,2024-11-19_16h47.09.923,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h47.13.038163 -0500,
,,,,,,,30.001307700003963,30.016545099992072,50.000839200016344,50.01753070001723,60.00147869999637,59.98624719999498,,,,,,,,,,,,,128037,001,2024-11-19_16h47.09.923,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h47.13.038163 -0500,
,,,,,,,,,,,,,59.98625849999371,60.00147869999637,73.40193819999695,73.40193819999695,83.40269160000025,83.38761850001174,,,,,,,128037,001,2024-11-19_16h47.09.923,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h47.13.038163 -0500,
,,,,,,,,,,,,,,,,,,,83.38763040001504,83.40269160000025,96.80289560000529,96.80289560000529,106.80331630000728,106.7893910999992,128037,001,2024-11-19_16h47.09.923,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h47.13.038163 -0500,
