thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02067130000796169,0.03667860000859946,10.002383600105532,,,128037,001,2024-11-13_12h40.34.956,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h40.37.814445 -0500,
,,,,,10.002395200077444,,,,,,,,,
