thisRow.t,notes,Hor_Mov_Down.started,move_down.started,move_down.stopped,gray_screen_3.started,gray_screen_3.stopped,Hor_Mov_Down.stopped,Hor_Move_Up.started,move_up.started,move_up.stopped,gray_screen_4.started,gray_screen_4.stopped,Hor_Move_Up.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.003973799990490079,0.011070000007748604,13.412547099986114,13.412547099986114,23.41309970000293,23.398063500004355,,,,,,,919832,001,2024-11-19_16h32.11.002,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h32.13.897375 -0500,
,,,,,,,,23.39807500000461,23.41309970000293,36.813729399989825,36.813729399989825,46.814203799993265,46.79920989999664,919832,001,2024-11-19_16h32.11.002,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-19 16h32.13.897375 -0500,
