thisRow.t,notes,checkerboard_mask.started,grating.started,checkerboard_mask.stopped,horizontal_movement1.started,horizontal_right.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020054199965670705,0.03484790003858507,10.001651600003242,,,128037,001,2024-11-13_12h41.49.451,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-13 12h41.52.437213 -0500,
,,,,,10.001665499992669,,,,,,,,,
