thisRow.t,notes,grating.started,grating_2.started,grating.stopped,trial.started,vert_bar.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01916019996860996,0.03355959994951263,5.000135199981742,,,,156674,001,2024-11-05_19h57.56.083,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h57.59.123732 -0500,
,,,,,5.000150699983351,5.014571799954865,10.016637599968817,156674,001,2024-11-05_19h57.56.083,Bar_vis_stim_devSB_v0.1,2024.1.5,None,2024-11-05 19h57.59.123732 -0500,
