trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.07300970004871488,0.07526640000287443,0.07526640000287443,4.349222699995153,space,4.269619900034741,None,,,,,,,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
0,0,0,0,4.3908934000646695,,,,,,,,,4.389406500034966,4.3908934000646695,7.397424299968407,9.380485799978487,9.380485799978487,9.36448480002582,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
1,0,1,0,9.380485799978487,,,,,,,,,9.364748500054702,9.397146500064991,12.399362400057726,14.380836799973622,14.380836799973622,14.365818400052376,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
2,0,2,0,14.380836799973622,,,,,,,,,14.366082899970934,14.397693500039168,17.397812800016254,19.38080180005636,19.38080180005636,19.364257900044322,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
3,0,3,0,19.38080180005636,,,,,,,,,19.3644996000221,19.397511500050314,22.399362500058487,24.380838599987328,24.380838599987328,24.36472870002035,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
4,0,4,0,24.380838599987328,,,,,,,,,24.364982999977656,24.39763609995134,27.399835400050506,29.380856900010258,29.380856900010258,29.36430650006514,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
5,0,5,0,29.380856900010258,,,,,,,,,29.364549900055863,29.397762099979445,32.39999359997455,34.38073219999205,34.38073219999205,34.3642388000153,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
6,0,6,0,34.38073219999205,,,,,,,,,34.36447649996262,34.398270300007425,37.40112419996876,39.38069759996142,39.38069759996142,39.36419049999677,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
7,0,7,0,39.38069759996142,,,,,,,,,39.36445350002032,39.397355500026606,42.3986159999622,44.38061460002791,44.38061460002791,44.36419140000362,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
8,0,8,0,44.38061460002791,,,,,,,,,44.36445160000585,44.397510300041176,47.400936800055206,49.38104020000901,49.38104020000901,49.36468410002999,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
9,0,9,0,49.38104020000901,,,,,,,,,49.364935699966736,49.39875960000791,52.40087690006476,54.3813163000159,54.3813163000159,54.36457109998446,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
10,0,10,0,54.3813163000159,,,,,,,,,54.36481920001097,54.398147900006734,57.39767610002309,59.38135539996438,59.38135539996438,59.36528080003336,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
11,0,11,0,59.38135539996438,,,,,,,,,59.36552610003855,59.398103400017135,62.4015875000041,64.3815221999539,64.3815221999539,64.3650899999775,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
12,0,12,0,64.3815221999539,,,,,,,,,64.36532840004656,64.39797629998066,67.3976621000329,69.38050950004254,69.38050950004254,69.36396650003735,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
13,0,13,0,69.38050950004254,,,,,,,,,69.36421619995963,69.39719669998158,72.3976277000038,74.38048839999828,74.38048839999828,74.36390290001873,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
14,0,14,0,74.38048839999828,,,,,,,,,74.36415939999279,74.39714380004443,77.39782179996837,79.38035079999827,79.38035079999827,79.36436150001828,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
15,0,15,0,79.38035079999827,,,,,,,,,79.36464200005867,79.39705380005762,82.39768679998815,84.38028779998422,84.38028779998422,84.36427050002385,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
16,0,16,0,84.38028779998422,,,,,,,,,84.36451790004503,84.3971629999578,87.39746620005462,89.38029400003143,89.38029400003143,89.36413630004972,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
17,0,17,0,89.38029400003143,,,,,,,,,89.3643917000154,89.39702959998976,92.39733389997855,94.38023720006458,94.38023720006458,94.36384810006712,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
18,0,18,0,94.38023720006458,,,,,,,,,94.36408550001215,94.39697150001302,97.39720500004478,99.38028719997965,99.38028719997965,99.36376570002176,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
19,0,19,0,99.38028719997965,,,,,,,,,99.36400389997289,99.3970823000418,102.39731699996628,104.3803872000426,104.3803872000426,104.36383050004952,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
20,0,20,0,104.3803872000426,,,,,,,,,104.36409130005632,104.39710199995898,107.39724329998717,109.38034250005148,109.38034250005148,109.36372659995686,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
21,0,21,0,109.38034250005148,,,,,,,,,109.36397629999556,109.397233900032,112.3973907000618,114.38033670000732,114.38033670000732,114.3638793999562,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
22,0,22,0,114.38033670000732,,,,,,,,,114.36412260006182,114.39699320006184,117.397352400003,119.3803559000371,119.3803559000371,119.36367120000068,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
23,0,23,0,119.3803559000371,,,,,,,,,119.3639216000447,119.3970771000022,122.39734739996493,124.3801946999738,124.3801946999738,124.36368910002057,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
24,0,24,0,124.3801946999738,,,,,,,,,124.36394429998472,124.39705280005,127.3972784000216,129.38028459995985,129.38028459995985,129.3636811999604,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
25,0,25,0,129.38028459995985,,,,,,,,,129.36392749997322,129.39689089998137,132.39715820003767,134.38029870006721,134.38029870006721,134.36359680001624,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
26,0,26,0,134.38029870006721,,,,,,,,,134.3638463000534,134.3969097000081,137.39696469996125,139.38004690001253,139.38004690001253,139.3635703000473,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
27,0,27,0,139.38004690001253,,,,,,,,,139.36381390003953,139.39680109999608,142.39720839995425,144.38005020003766,144.38005020003766,144.36402340000495,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
28,0,28,0,144.38005020003766,,,,,,,,,144.3642635999713,144.39681800000835,147.39719909999985,149.38029570004437,149.38029570004437,149.36376099998597,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
29,0,29,0,149.38029570004437,,,,,,,,,149.36400609998964,149.39696980000008,152.39683149999473,154.37998660001904,154.37998660001904,154.36407789995428,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
30,0,30,0,154.37998660001904,,,,,,,,,154.3643238999648,154.3968699000543,157.39709350001067,159.38017000001855,159.38017000001855,159.36356630001683,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
31,0,31,0,159.38017000001855,,,,,,,,,159.36382530000992,159.39682989998255,162.3970139999874,164.37995239999145,164.37995239999145,164.36361340002622,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
32,0,32,0,164.37995239999145,,,,,,,,,164.36388309998438,164.39667549997102,167.39707960002124,169.38011150003877,169.38011150003877,169.36342539999168,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
33,0,33,0,169.38011150003877,,,,,,,,,169.36367690004408,169.39674640004523,172.39674220001325,174.3798995000543,174.3798995000543,174.3635648000054,sal,GS09,01,False,2024-08-07_15h51.23.287,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-07 15h51.35.866093 -0400,
