trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,stim_grayScreen.stopped,stim_grating.stopped,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.06796429998939857,0.06997910002246499,0.06997910002246499,8.884776199993212,space,8.800511499983259,None,,,,,,,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
0,0,0,0,8.931082899973262,,,,,,,,,8.928914599993732,8.931082899973262,11.932363900006749,13.915700600016862,13.915700600016862,13.899250100017525,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
1,0,1,0,13.915700600016862,,,,,,,,,13.899438299995381,13.932356000004802,16.932674199983012,18.916128400014713,18.916128400014713,18.89959689998068,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
2,0,2,0,18.916128400014713,,,,,,,,,18.899773499986622,18.932913500000723,21.932939400023315,23.9160326999845,23.9160326999845,23.899942599993665,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
3,0,3,0,23.9160326999845,,,,,,,,,23.900127100001555,23.932663200015668,26.932851399993524,28.915965799998958,28.915965799998958,28.899513299984392,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
4,0,4,0,28.915965799998958,,,,,,,,,28.899709400022402,28.932676299999002,31.93282749998616,33.91596670000581,33.91596670000581,33.89972079999279,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
5,0,5,0,33.91596670000581,,,,,,,,,33.899906800012104,33.9326106000226,36.9329815999954,38.91587809997145,38.91587809997145,38.899956799985375,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
6,0,6,0,38.91587809997145,,,,,,,,,38.90013399999589,38.93258899997454,41.933255599986296,43.91608699999051,43.91608699999051,43.89966840000125,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
7,0,7,0,43.91608699999051,,,,,,,,,43.89985370001523,43.93266049999511,46.93353969999589,48.91586539999116,48.91586539999116,48.899483199988026,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
8,0,8,0,48.91586539999116,,,,,,,,,48.89969350001775,48.932710799970664,51.93384519999381,53.91583820001688,53.91583820001688,53.89976529998239,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
9,0,9,0,53.91583820001688,,,,,,,,,53.89997630001744,53.93246809998527,56.93415180000011,58.916072399995755,58.916072399995755,58.89966789999744,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
10,0,10,0,58.916072399995755,,,,,,,,,58.89984979998553,58.9326982999919,61.93445050000446,63.91629829996964,63.91629829996964,63.89984769996954,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
11,0,11,0,63.91629829996964,,,,,,,,,63.900034599995706,63.93299180001486,66.93484950001584,68.91657200001646,68.91657200001646,68.89925499999663,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
12,0,12,0,68.91657200001646,,,,,,,,,68.89944629999809,68.93325970001752,71.93282960000215,73.91568079998251,73.91568079998251,73.9004288999713,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
13,0,13,0,73.91568079998251,,,,,,,,,73.90060459997039,73.93238020001445,76.93338230001973,78.91557160002412,78.91557160002412,78.89914210001007,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
14,0,14,0,78.91557160002412,,,,,,,,,78.89931369997794,78.9325145999901,81.93241900001885,83.91568149998784,83.91568149998784,83.89910659997258,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
15,0,15,0,83.91568149998784,,,,,,,,,83.89929580001626,83.93244290002622,86.9323718000087,88.91553399997065,88.91553399997065,88.89941840001848,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
16,0,16,0,88.91553399997065,,,,,,,,,88.89959899999667,88.93244790000608,91.93233159999363,93.91550439997809,93.91550439997809,93.89904290001141,FOV1,GS09,01,False,2024-08-02_15h07.39.685,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-02 15h07.49.947994 -0400,
